,file,case,framenumber,class
517,33008_sessie3_taskrobotEngagement,visible,517,2
518,33008_sessie3_taskrobotEngagement,visible,518,2
519,33008_sessie3_taskrobotEngagement,visible,519,2
520,33008_sessie3_taskrobotEngagement,visible,520,2
521,33008_sessie3_taskrobotEngagement,visible,521,2
522,33008_sessie3_taskrobotEngagement,visible,522,2
523,33008_sessie3_taskrobotEngagement,visible,523,2
524,33008_sessie3_taskrobotEngagement,visible,524,2
525,33008_sessie3_taskrobotEngagement,visible,525,2
526,33008_sessie3_taskrobotEngagement,visible,526,2
527,33008_sessie3_taskrobotEngagement,visible,527,2
528,33008_sessie3_taskrobotEngagement,visible,528,2
529,33008_sessie3_taskrobotEngagement,visible,529,2
530,33008_sessie3_taskrobotEngagement,visible,530,2
531,33008_sessie3_taskrobotEngagement,visible,531,2
532,33008_sessie3_taskrobotEngagement,visible,532,2
533,33008_sessie3_taskrobotEngagement,visible,533,2
534,33008_sessie3_taskrobotEngagement,visible,534,2
535,33008_sessie3_taskrobotEngagement,visible,535,2
536,33008_sessie3_taskrobotEngagement,visible,536,2
537,33008_sessie3_taskrobotEngagement,visible,537,2
538,33008_sessie3_taskrobotEngagement,visible,538,2
539,33008_sessie3_taskrobotEngagement,visible,539,2
540,33008_sessie3_taskrobotEngagement,visible,540,2
541,33008_sessie3_taskrobotEngagement,visible,541,2
542,33008_sessie3_taskrobotEngagement,visible,542,2
543,33008_sessie3_taskrobotEngagement,visible,543,2
544,33008_sessie3_taskrobotEngagement,visible,544,2
545,33008_sessie3_taskrobotEngagement,visible,545,2
546,33008_sessie3_taskrobotEngagement,visible,546,2
547,33008_sessie3_taskrobotEngagement,visible,547,2
548,33008_sessie3_taskrobotEngagement,visible,548,2
549,33008_sessie3_taskrobotEngagement,visible,549,2
550,33008_sessie3_taskrobotEngagement,visible,550,2
551,33008_sessie3_taskrobotEngagement,visible,551,2
552,33008_sessie3_taskrobotEngagement,visible,552,2
553,33008_sessie3_taskrobotEngagement,visible,553,2
554,33008_sessie3_taskrobotEngagement,visible,554,2
555,33008_sessie3_taskrobotEngagement,visible,555,2
556,33008_sessie3_taskrobotEngagement,visible,556,2
557,33008_sessie3_taskrobotEngagement,visible,557,2
558,33008_sessie3_taskrobotEngagement,visible,558,2
559,33008_sessie3_taskrobotEngagement,visible,559,2
560,33008_sessie3_taskrobotEngagement,visible,560,2
561,33008_sessie3_taskrobotEngagement,visible,561,2
562,33008_sessie3_taskrobotEngagement,visible,562,2
563,33008_sessie3_taskrobotEngagement,visible,563,2
564,33008_sessie3_taskrobotEngagement,visible,564,2
565,33008_sessie3_taskrobotEngagement,visible,565,2
566,33008_sessie3_taskrobotEngagement,visible,566,2
567,33008_sessie3_taskrobotEngagement,visible,567,2
568,33008_sessie3_taskrobotEngagement,visible,568,2
569,33008_sessie3_taskrobotEngagement,visible,569,2
570,33008_sessie3_taskrobotEngagement,visible,570,2
571,33008_sessie3_taskrobotEngagement,visible,571,2
572,33008_sessie3_taskrobotEngagement,visible,572,2
573,33008_sessie3_taskrobotEngagement,visible,573,2
574,33008_sessie3_taskrobotEngagement,visible,574,2
575,33008_sessie3_taskrobotEngagement,visible,575,2
576,33008_sessie3_taskrobotEngagement,visible,576,2
577,33008_sessie3_taskrobotEngagement,visible,577,2
578,33008_sessie3_taskrobotEngagement,visible,578,2
579,33008_sessie3_taskrobotEngagement,visible,579,2
580,33008_sessie3_taskrobotEngagement,visible,580,2
581,33008_sessie3_taskrobotEngagement,visible,581,2
582,33008_sessie3_taskrobotEngagement,visible,582,2
583,33008_sessie3_taskrobotEngagement,visible,583,2
584,33008_sessie3_taskrobotEngagement,visible,584,2
585,33008_sessie3_taskrobotEngagement,visible,585,2
586,33008_sessie3_taskrobotEngagement,visible,586,2
587,33008_sessie3_taskrobotEngagement,visible,587,2
588,33008_sessie3_taskrobotEngagement,visible,588,2
589,33008_sessie3_taskrobotEngagement,visible,589,2
590,33008_sessie3_taskrobotEngagement,visible,590,2
591,33008_sessie3_taskrobotEngagement,visible,591,2
592,33008_sessie3_taskrobotEngagement,visible,592,2
593,33008_sessie3_taskrobotEngagement,visible,593,2
594,33008_sessie3_taskrobotEngagement,visible,594,2
595,33008_sessie3_taskrobotEngagement,visible,595,2
596,33008_sessie3_taskrobotEngagement,visible,596,2
597,33008_sessie3_taskrobotEngagement,visible,597,2
598,33008_sessie3_taskrobotEngagement,visible,598,2
599,33008_sessie3_taskrobotEngagement,visible,599,2
600,33008_sessie3_taskrobotEngagement,visible,600,2
601,33008_sessie3_taskrobotEngagement,visible,601,2
602,33008_sessie3_taskrobotEngagement,visible,602,2
603,33008_sessie3_taskrobotEngagement,visible,603,2
604,33008_sessie3_taskrobotEngagement,visible,604,2
605,33008_sessie3_taskrobotEngagement,visible,605,2
606,33008_sessie3_taskrobotEngagement,visible,606,2
607,33008_sessie3_taskrobotEngagement,visible,607,2
608,33008_sessie3_taskrobotEngagement,visible,608,2
609,33008_sessie3_taskrobotEngagement,visible,609,2
610,33008_sessie3_taskrobotEngagement,visible,610,2
611,33008_sessie3_taskrobotEngagement,visible,611,2
612,33008_sessie3_taskrobotEngagement,visible,612,2
613,33008_sessie3_taskrobotEngagement,visible,613,2
614,33008_sessie3_taskrobotEngagement,visible,614,2
615,33008_sessie3_taskrobotEngagement,visible,615,2
616,33008_sessie3_taskrobotEngagement,visible,616,2
617,33008_sessie3_taskrobotEngagement,visible,617,2
618,33008_sessie3_taskrobotEngagement,visible,618,2
619,33008_sessie3_taskrobotEngagement,visible,619,2
620,33008_sessie3_taskrobotEngagement,visible,620,2
621,33008_sessie3_taskrobotEngagement,visible,621,2
622,33008_sessie3_taskrobotEngagement,visible,622,2
623,33008_sessie3_taskrobotEngagement,visible,623,2
624,33008_sessie3_taskrobotEngagement,visible,624,2
625,33008_sessie3_taskrobotEngagement,visible,625,2
626,33008_sessie3_taskrobotEngagement,visible,626,2
627,33008_sessie3_taskrobotEngagement,visible,627,2
628,33008_sessie3_taskrobotEngagement,visible,628,2
629,33008_sessie3_taskrobotEngagement,visible,629,2
630,33008_sessie3_taskrobotEngagement,visible,630,2
631,33008_sessie3_taskrobotEngagement,visible,631,2
632,33008_sessie3_taskrobotEngagement,visible,632,2
633,33008_sessie3_taskrobotEngagement,visible,633,2
634,33008_sessie3_taskrobotEngagement,visible,634,2
635,33008_sessie3_taskrobotEngagement,visible,635,2
636,33008_sessie3_taskrobotEngagement,visible,636,2
637,33008_sessie3_taskrobotEngagement,visible,637,2
638,33008_sessie3_taskrobotEngagement,visible,638,2
639,33008_sessie3_taskrobotEngagement,visible,639,2
640,33008_sessie3_taskrobotEngagement,visible,640,2
641,33008_sessie3_taskrobotEngagement,visible,641,2
642,33008_sessie3_taskrobotEngagement,visible,642,2
643,33008_sessie3_taskrobotEngagement,visible,643,2
644,33008_sessie3_taskrobotEngagement,visible,644,2
645,33008_sessie3_taskrobotEngagement,visible,645,2
646,33008_sessie3_taskrobotEngagement,visible,646,2
647,33008_sessie3_taskrobotEngagement,visible,647,2
648,33008_sessie3_taskrobotEngagement,visible,648,2
649,33008_sessie3_taskrobotEngagement,visible,649,2
650,33008_sessie3_taskrobotEngagement,visible,650,2
651,33008_sessie3_taskrobotEngagement,visible,651,2
652,33008_sessie3_taskrobotEngagement,visible,652,2
653,33008_sessie3_taskrobotEngagement,visible,653,2
654,33008_sessie3_taskrobotEngagement,visible,654,2
655,33008_sessie3_taskrobotEngagement,visible,655,2
656,33008_sessie3_taskrobotEngagement,visible,656,2
657,33008_sessie3_taskrobotEngagement,visible,657,2
658,33008_sessie3_taskrobotEngagement,visible,658,2
659,33008_sessie3_taskrobotEngagement,visible,659,2
660,33008_sessie3_taskrobotEngagement,visible,660,2
661,33008_sessie3_taskrobotEngagement,visible,661,2
662,33008_sessie3_taskrobotEngagement,visible,662,2
663,33008_sessie3_taskrobotEngagement,visible,663,2
664,33008_sessie3_taskrobotEngagement,visible,664,2
665,33008_sessie3_taskrobotEngagement,visible,665,2
666,33008_sessie3_taskrobotEngagement,visible,666,2
667,33008_sessie3_taskrobotEngagement,visible,667,2
668,33008_sessie3_taskrobotEngagement,visible,668,2
669,33008_sessie3_taskrobotEngagement,visible,669,2
670,33008_sessie3_taskrobotEngagement,visible,670,2
671,33008_sessie3_taskrobotEngagement,visible,671,2
672,33008_sessie3_taskrobotEngagement,visible,672,2
673,33008_sessie3_taskrobotEngagement,visible,673,2
674,33008_sessie3_taskrobotEngagement,visible,674,2
675,33008_sessie3_taskrobotEngagement,visible,675,2
676,33008_sessie3_taskrobotEngagement,visible,676,2
677,33008_sessie3_taskrobotEngagement,visible,677,2
678,33008_sessie3_taskrobotEngagement,visible,678,2
679,33008_sessie3_taskrobotEngagement,visible,679,2
680,33008_sessie3_taskrobotEngagement,visible,680,2
681,33008_sessie3_taskrobotEngagement,visible,681,2
682,33008_sessie3_taskrobotEngagement,visible,682,2
683,33008_sessie3_taskrobotEngagement,visible,683,2
684,33008_sessie3_taskrobotEngagement,visible,684,2
685,33008_sessie3_taskrobotEngagement,visible,685,2
686,33008_sessie3_taskrobotEngagement,visible,686,2
687,33008_sessie3_taskrobotEngagement,visible,687,2
688,33008_sessie3_taskrobotEngagement,visible,688,2
689,33008_sessie3_taskrobotEngagement,visible,689,2
690,33008_sessie3_taskrobotEngagement,visible,690,2
691,33008_sessie3_taskrobotEngagement,visible,691,2
692,33008_sessie3_taskrobotEngagement,visible,692,2
693,33008_sessie3_taskrobotEngagement,visible,693,2
694,33008_sessie3_taskrobotEngagement,visible,694,2
695,33008_sessie3_taskrobotEngagement,visible,695,2
696,33008_sessie3_taskrobotEngagement,visible,696,2
697,33008_sessie3_taskrobotEngagement,visible,697,2
698,33008_sessie3_taskrobotEngagement,visible,698,2
699,33008_sessie3_taskrobotEngagement,visible,699,2
700,33008_sessie3_taskrobotEngagement,visible,700,2
701,33008_sessie3_taskrobotEngagement,visible,701,2
702,33008_sessie3_taskrobotEngagement,visible,702,2
703,33008_sessie3_taskrobotEngagement,visible,703,2
704,33008_sessie3_taskrobotEngagement,visible,704,2
705,33008_sessie3_taskrobotEngagement,visible,705,2
706,33008_sessie3_taskrobotEngagement,visible,706,2
707,33008_sessie3_taskrobotEngagement,visible,707,2
708,33008_sessie3_taskrobotEngagement,visible,708,2
709,33008_sessie3_taskrobotEngagement,visible,709,2
710,33008_sessie3_taskrobotEngagement,visible,710,2
711,33008_sessie3_taskrobotEngagement,visible,711,2
712,33008_sessie3_taskrobotEngagement,visible,712,2
713,33008_sessie3_taskrobotEngagement,visible,713,2
714,33008_sessie3_taskrobotEngagement,visible,714,2
715,33008_sessie3_taskrobotEngagement,visible,715,2
716,33008_sessie3_taskrobotEngagement,visible,716,2
717,33008_sessie3_taskrobotEngagement,visible,717,2
718,33008_sessie3_taskrobotEngagement,visible,718,2
719,33008_sessie3_taskrobotEngagement,visible,719,2
720,33008_sessie3_taskrobotEngagement,visible,720,2
721,33008_sessie3_taskrobotEngagement,visible,721,2
722,33008_sessie3_taskrobotEngagement,visible,722,2
723,33008_sessie3_taskrobotEngagement,visible,723,2
724,33008_sessie3_taskrobotEngagement,visible,724,2
725,33008_sessie3_taskrobotEngagement,visible,725,2
726,33008_sessie3_taskrobotEngagement,visible,726,2
727,33008_sessie3_taskrobotEngagement,visible,727,2
728,33008_sessie3_taskrobotEngagement,visible,728,2
729,33008_sessie3_taskrobotEngagement,visible,729,2
730,33008_sessie3_taskrobotEngagement,visible,730,2
731,33008_sessie3_taskrobotEngagement,visible,731,2
732,33008_sessie3_taskrobotEngagement,visible,732,2
733,33008_sessie3_taskrobotEngagement,visible,733,2
734,33008_sessie3_taskrobotEngagement,visible,734,2
735,33008_sessie3_taskrobotEngagement,visible,735,2
736,33008_sessie3_taskrobotEngagement,visible,736,2
737,33008_sessie3_taskrobotEngagement,visible,737,2
738,33008_sessie3_taskrobotEngagement,visible,738,2
739,33008_sessie3_taskrobotEngagement,visible,739,2
740,33008_sessie3_taskrobotEngagement,visible,740,2
741,33008_sessie3_taskrobotEngagement,visible,741,2
742,33008_sessie3_taskrobotEngagement,visible,742,2
743,33008_sessie3_taskrobotEngagement,visible,743,2
744,33008_sessie3_taskrobotEngagement,visible,744,2
745,33008_sessie3_taskrobotEngagement,visible,745,2
746,33008_sessie3_taskrobotEngagement,visible,746,2
747,33008_sessie3_taskrobotEngagement,visible,747,2
748,33008_sessie3_taskrobotEngagement,visible,748,2
749,33008_sessie3_taskrobotEngagement,visible,749,2
750,33008_sessie3_taskrobotEngagement,visible,750,2
751,33008_sessie3_taskrobotEngagement,visible,751,2
752,33008_sessie3_taskrobotEngagement,visible,752,2
753,33008_sessie3_taskrobotEngagement,visible,753,2
754,33008_sessie3_taskrobotEngagement,visible,754,2
755,33008_sessie3_taskrobotEngagement,visible,755,2
756,33008_sessie3_taskrobotEngagement,visible,756,2
757,33008_sessie3_taskrobotEngagement,visible,757,2
758,33008_sessie3_taskrobotEngagement,visible,758,2
759,33008_sessie3_taskrobotEngagement,visible,759,2
760,33008_sessie3_taskrobotEngagement,visible,760,2
761,33008_sessie3_taskrobotEngagement,visible,761,2
762,33008_sessie3_taskrobotEngagement,visible,762,2
763,33008_sessie3_taskrobotEngagement,visible,763,2
764,33008_sessie3_taskrobotEngagement,visible,764,2
765,33008_sessie3_taskrobotEngagement,visible,765,2
766,33008_sessie3_taskrobotEngagement,visible,766,2
767,33008_sessie3_taskrobotEngagement,visible,767,2
768,33008_sessie3_taskrobotEngagement,visible,768,2
769,33008_sessie3_taskrobotEngagement,visible,769,2
770,33008_sessie3_taskrobotEngagement,visible,770,2
771,33008_sessie3_taskrobotEngagement,visible,771,2
772,33008_sessie3_taskrobotEngagement,visible,772,2
773,33008_sessie3_taskrobotEngagement,visible,773,2
774,33008_sessie3_taskrobotEngagement,visible,774,2
775,33008_sessie3_taskrobotEngagement,visible,775,2
776,33008_sessie3_taskrobotEngagement,visible,776,2
777,33008_sessie3_taskrobotEngagement,visible,777,2
778,33008_sessie3_taskrobotEngagement,visible,778,2
779,33008_sessie3_taskrobotEngagement,visible,779,2
780,33008_sessie3_taskrobotEngagement,visible,780,2
781,33008_sessie3_taskrobotEngagement,visible,781,2
782,33008_sessie3_taskrobotEngagement,visible,782,2
783,33008_sessie3_taskrobotEngagement,visible,783,2
784,33008_sessie3_taskrobotEngagement,visible,784,2
785,33008_sessie3_taskrobotEngagement,visible,785,2
786,33008_sessie3_taskrobotEngagement,visible,786,2
787,33008_sessie3_taskrobotEngagement,visible,787,2
788,33008_sessie3_taskrobotEngagement,visible,788,2
789,33008_sessie3_taskrobotEngagement,visible,789,2
790,33008_sessie3_taskrobotEngagement,visible,790,2
791,33008_sessie3_taskrobotEngagement,visible,791,2
792,33008_sessie3_taskrobotEngagement,visible,792,2
793,33008_sessie3_taskrobotEngagement,visible,793,2
794,33008_sessie3_taskrobotEngagement,visible,794,2
795,33008_sessie3_taskrobotEngagement,visible,795,2
796,33008_sessie3_taskrobotEngagement,visible,796,2
797,33008_sessie3_taskrobotEngagement,visible,797,2
798,33008_sessie3_taskrobotEngagement,visible,798,2
799,33008_sessie3_taskrobotEngagement,visible,799,2
800,33008_sessie3_taskrobotEngagement,visible,800,2
801,33008_sessie3_taskrobotEngagement,visible,801,2
802,33008_sessie3_taskrobotEngagement,visible,802,2
803,33008_sessie3_taskrobotEngagement,visible,803,2
804,33008_sessie3_taskrobotEngagement,visible,804,2
805,33008_sessie3_taskrobotEngagement,visible,805,2
806,33008_sessie3_taskrobotEngagement,visible,806,2
807,33008_sessie3_taskrobotEngagement,visible,807,2
808,33008_sessie3_taskrobotEngagement,visible,808,2
809,33008_sessie3_taskrobotEngagement,visible,809,2
810,33008_sessie3_taskrobotEngagement,visible,810,2
811,33008_sessie3_taskrobotEngagement,visible,811,2
812,33008_sessie3_taskrobotEngagement,visible,812,2
813,33008_sessie3_taskrobotEngagement,visible,813,2
814,33008_sessie3_taskrobotEngagement,visible,814,2
815,33008_sessie3_taskrobotEngagement,visible,815,2
816,33008_sessie3_taskrobotEngagement,visible,816,2
817,33008_sessie3_taskrobotEngagement,visible,817,2
818,33008_sessie3_taskrobotEngagement,visible,818,2
819,33008_sessie3_taskrobotEngagement,visible,819,2
820,33008_sessie3_taskrobotEngagement,visible,820,2
821,33008_sessie3_taskrobotEngagement,visible,821,2
822,33008_sessie3_taskrobotEngagement,visible,822,2
823,33008_sessie3_taskrobotEngagement,visible,823,2
824,33008_sessie3_taskrobotEngagement,visible,824,2
825,33008_sessie3_taskrobotEngagement,visible,825,2
826,33008_sessie3_taskrobotEngagement,visible,826,2
827,33008_sessie3_taskrobotEngagement,visible,827,2
828,33008_sessie3_taskrobotEngagement,visible,828,2
829,33008_sessie3_taskrobotEngagement,visible,829,2
830,33008_sessie3_taskrobotEngagement,visible,830,2
831,33008_sessie3_taskrobotEngagement,visible,831,2
832,33008_sessie3_taskrobotEngagement,visible,832,2
833,33008_sessie3_taskrobotEngagement,visible,833,2
834,33008_sessie3_taskrobotEngagement,visible,834,2
835,33008_sessie3_taskrobotEngagement,visible,835,2
836,33008_sessie3_taskrobotEngagement,visible,836,2
837,33008_sessie3_taskrobotEngagement,visible,837,2
838,33008_sessie3_taskrobotEngagement,visible,838,2
839,33008_sessie3_taskrobotEngagement,visible,839,2
840,33008_sessie3_taskrobotEngagement,visible,840,2
841,33008_sessie3_taskrobotEngagement,visible,841,2
842,33008_sessie3_taskrobotEngagement,visible,842,2
843,33008_sessie3_taskrobotEngagement,visible,843,2
844,33008_sessie3_taskrobotEngagement,visible,844,2
845,33008_sessie3_taskrobotEngagement,visible,845,2
846,33008_sessie3_taskrobotEngagement,visible,846,2
847,33008_sessie3_taskrobotEngagement,visible,847,2
848,33008_sessie3_taskrobotEngagement,visible,848,2
849,33008_sessie3_taskrobotEngagement,visible,849,2
850,33008_sessie3_taskrobotEngagement,visible,850,2
851,33008_sessie3_taskrobotEngagement,visible,851,2
852,33008_sessie3_taskrobotEngagement,visible,852,2
853,33008_sessie3_taskrobotEngagement,visible,853,2
854,33008_sessie3_taskrobotEngagement,visible,854,2
855,33008_sessie3_taskrobotEngagement,visible,855,2
856,33008_sessie3_taskrobotEngagement,visible,856,2
857,33008_sessie3_taskrobotEngagement,visible,857,2
858,33008_sessie3_taskrobotEngagement,visible,858,2
859,33008_sessie3_taskrobotEngagement,visible,859,2
860,33008_sessie3_taskrobotEngagement,visible,860,2
861,33008_sessie3_taskrobotEngagement,visible,861,2
862,33008_sessie3_taskrobotEngagement,visible,862,2
863,33008_sessie3_taskrobotEngagement,visible,863,2
864,33008_sessie3_taskrobotEngagement,visible,864,2
865,33008_sessie3_taskrobotEngagement,visible,865,2
866,33008_sessie3_taskrobotEngagement,visible,866,2
867,33008_sessie3_taskrobotEngagement,visible,867,2
868,33008_sessie3_taskrobotEngagement,visible,868,2
869,33008_sessie3_taskrobotEngagement,visible,869,2
