,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
313,default,00:00:28.300,28.3,00:00:28.340,28.34,not_used,0.03999999999999915,2,33004_sessie1_taskrobotEngagement,visible
314,default,not_used,0.0,00:00:28.340,28.34,not_used,28.34,2,33004_sessie1_taskrobotEngagement,visible
315,default,00:00:35.700,35.7,00:00:35.750,35.75,not_used,0.04999999999999716,2,33004_sessie1_taskrobotEngagement,visible
316,default,not_used,0.0,00:00:35.750,35.75,not_used,35.75,4,33004_sessie1_taskrobotEngagement,visible
317,default,00:00:37.460,37.46,00:00:37.480,37.48,not_used,0.01999999999999602,4,33004_sessie1_taskrobotEngagement,visible
318,default,not_used,0.0,00:00:37.480,37.48,not_used,37.48,2,33004_sessie1_taskrobotEngagement,visible
319,default,00:00:37.740,37.74,00:00:37.750,37.75,not_used,0.00999999999999801,2,33004_sessie1_taskrobotEngagement,visible
320,default,not_used,0.0,00:00:37.750,37.75,not_used,37.75,1,33004_sessie1_taskrobotEngagement,visible
321,default,00:00:38.130,38.13,00:00:38.140,38.14,not_used,0.00999999999999801,1,33004_sessie1_taskrobotEngagement,visible
322,default,not_used,0.0,00:00:38.140,38.14,not_used,38.14,2,33004_sessie1_taskrobotEngagement,visible
323,default,not_used,0.0,00:00:38.870,38.87,not_used,38.87,1,33004_sessie1_taskrobotEngagement,visible
324,default,00:00:42.170,42.17,00:00:42.190,42.19,not_used,0.01999999999999602,1,33004_sessie1_taskrobotEngagement,visible
325,default,not_used,0.0,00:00:42.190,42.19,not_used,42.19,2,33004_sessie1_taskrobotEngagement,visible
326,default,00:00:43.520,43.52,00:00:43.530,43.53,not_used,0.00999999999999801,2,33004_sessie1_taskrobotEngagement,visible
327,default,not_used,0.0,00:00:43.530,43.53,not_used,43.53,1,33004_sessie1_taskrobotEngagement,visible
328,default,00:00:43.870,43.87,00:00:43.900,43.9,not_used,0.030000000000001137,1,33004_sessie1_taskrobotEngagement,visible
329,default,not_used,0.0,00:00:43.900,43.9,not_used,43.9,2,33004_sessie1_taskrobotEngagement,visible
330,default,00:00:45.080,45.08,00:00:45.120,45.12,not_used,0.03999999999999915,2,33004_sessie1_taskrobotEngagement,visible
331,default,not_used,0.0,00:00:45.120,45.12,not_used,45.12,1,33004_sessie1_taskrobotEngagement,visible
332,default,not_used,0.0,00:00:47.500,47.5,not_used,47.5,2,33004_sessie1_taskrobotEngagement,visible
333,default,00:00:48.750,48.75,00:00:48.770,48.77,not_used,0.020000000000003126,2,33004_sessie1_taskrobotEngagement,visible
334,default,not_used,0.0,00:00:48.770,48.77,not_used,48.77,1,33004_sessie1_taskrobotEngagement,visible
335,default,not_used,0.0,00:00:49.240,49.24,not_used,49.24,2,33004_sessie1_taskrobotEngagement,visible
336,default,00:00:50.180,50.18,00:00:50.210,50.21,not_used,0.030000000000001137,2,33004_sessie1_taskrobotEngagement,visible
337,default,not_used,0.0,00:00:50.210,50.21,not_used,50.21,3,33004_sessie1_taskrobotEngagement,visible
338,default,00:00:50.990,50.99,00:00:51.010,51.01,not_used,0.01999999999999602,3,33004_sessie1_taskrobotEngagement,visible
339,default,not_used,0.0,00:00:51.010,51.01,not_used,51.01,1,33004_sessie1_taskrobotEngagement,visible
340,default,00:00:51.790,51.79,00:00:51.820,51.82,not_used,0.030000000000001137,1,33004_sessie1_taskrobotEngagement,visible
341,default,not_used,0.0,00:00:51.820,51.82,not_used,51.82,3,33004_sessie1_taskrobotEngagement,visible
342,default,not_used,0.0,00:00:52.620,52.62,not_used,52.62,1,33004_sessie1_taskrobotEngagement,visible
343,default,00:00:54.440,54.44,00:00:54.480,54.48,not_used,0.03999999999999915,1,33004_sessie1_taskrobotEngagement,visible
344,default,not_used,0.0,00:00:54.480,54.48,not_used,54.48,2,33004_sessie1_taskrobotEngagement,visible
345,default,00:00:56.680,56.68,00:00:56.690,56.69,not_used,0.00999999999999801,2,33004_sessie1_taskrobotEngagement,visible
346,default,not_used,0.0,00:00:56.690,56.69,not_used,56.69,1,33004_sessie1_taskrobotEngagement,visible
347,default,00:00:58.870,58.87,00:00:58.950,58.95,not_used,0.0800000000000054,1,33004_sessie1_taskrobotEngagement,visible
348,default,not_used,0.0,00:00:58.950,58.95,not_used,58.95,1,33004_sessie1_taskrobotEngagement,visible
349,default,00:01:02.770,62.77,00:01:02.810,62.81,not_used,0.03999999999999915,1,33004_sessie1_taskrobotEngagement,visible
350,default,not_used,0.0,00:01:02.810,62.81,not_used,62.81,1,33004_sessie1_taskrobotEngagement,visible
351,default,00:01:10.620,70.62,00:01:10.680,70.68,not_used,0.060000000000002274,1,33004_sessie1_taskrobotEngagement,visible
352,default,not_used,0.0,00:01:10.680,70.68,not_used,70.68,1,33004_sessie1_taskrobotEngagement,visible
353,default,00:01:19.900,79.9,00:01:19.940,79.94,not_used,0.03999999999999204,1,33004_sessie1_taskrobotEngagement,visible
354,default,not_used,0.0,00:01:19.940,79.94,not_used,79.94,2,33004_sessie1_taskrobotEngagement,visible
355,default,00:01:20.780,80.78,00:01:20.820,80.82,not_used,0.03999999999999204,2,33004_sessie1_taskrobotEngagement,visible
356,default,not_used,0.0,00:01:20.820,80.82,not_used,80.82,1,33004_sessie1_taskrobotEngagement,visible
357,default,00:01:21.760,81.76,00:01:21.790,81.79,not_used,0.030000000000001137,1,33004_sessie1_taskrobotEngagement,visible
358,default,not_used,0.0,00:01:21.790,81.79,not_used,81.79,2,33004_sessie1_taskrobotEngagement,visible
359,default,00:01:23.690,83.69,00:01:23.900,83.9,not_used,0.21000000000000796,2,33004_sessie1_taskrobotEngagement,visible
360,default,not_used,0.0,00:01:23.900,83.9,not_used,83.9,1,33004_sessie1_taskrobotEngagement,visible
361,default,00:01:25.810,85.81,00:01:25.840,85.84,not_used,0.030000000000001137,1,33004_sessie1_taskrobotEngagement,visible
362,default,not_used,0.0,00:01:25.840,85.84,not_used,85.84,4,33004_sessie1_taskrobotEngagement,visible
363,default,00:01:27.050,87.05,00:01:27.110,87.11,not_used,0.060000000000002274,4,33004_sessie1_taskrobotEngagement,visible
364,default,not_used,0.0,00:01:27.110,87.11,not_used,87.11,4,33004_sessie1_taskrobotEngagement,visible
365,default,00:01:33.040,93.04,00:01:33.060,93.06,not_used,0.01999999999999602,4,33004_sessie1_taskrobotEngagement,visible
366,default,not_used,0.0,00:01:33.060,93.06,not_used,93.06,3,33004_sessie1_taskrobotEngagement,visible
367,default,00:01:35.810,95.81,00:01:35.820,95.82,not_used,0.009999999999990905,3,33004_sessie1_taskrobotEngagement,visible
368,default,not_used,0.0,00:01:35.820,95.82,not_used,95.82,1,33004_sessie1_taskrobotEngagement,visible
369,default,00:01:38.410,98.41,00:01:38.460,98.46,not_used,0.04999999999999716,1,33004_sessie1_taskrobotEngagement,visible
370,default,not_used,0.0,00:01:38.460,98.46,not_used,98.46,4,33004_sessie1_taskrobotEngagement,visible
371,default,not_used,0.0,00:01:44.820,104.82,not_used,104.82,4,33004_sessie1_taskrobotEngagement,visible
372,default,00:01:54.890,114.89,00:01:54.960,114.96,not_used,0.06999999999999318,4,33004_sessie1_taskrobotEngagement,visible
373,default,not_used,0.0,00:01:54.960,114.96,not_used,114.96,1,33004_sessie1_taskrobotEngagement,visible
374,default,00:01:56.810,116.81,00:01:56.820,116.82,not_used,0.009999999999990905,1,33004_sessie1_taskrobotEngagement,visible
375,default,not_used,0.0,00:01:56.820,116.82,not_used,116.82,1,33004_sessie1_taskrobotEngagement,visible
376,default,not_used,0.0,00:01:58.620,118.62,not_used,118.62,2,33004_sessie1_taskrobotEngagement,visible
377,default,00:02:03.630,123.63,00:02:03.650,123.65,not_used,0.020000000000010232,2,33004_sessie1_taskrobotEngagement,visible
378,default,not_used,0.0,00:02:03.650,123.65,not_used,123.65,1,33004_sessie1_taskrobotEngagement,visible
379,default,not_used,0.0,00:02:06.800,126.8,not_used,126.8,2,33004_sessie1_taskrobotEngagement,visible
380,default,not_used,0.0,00:02:08.150,128.15,not_used,128.15,1,33004_sessie1_taskrobotEngagement,visible
381,default,00:02:09.440,129.44,00:02:09.450,129.45,not_used,0.009999999999990905,1,33004_sessie1_taskrobotEngagement,visible
382,default,not_used,0.0,00:02:09.450,129.45,not_used,129.45,2,33004_sessie1_taskrobotEngagement,visible
383,default,00:02:10.720,130.72,00:02:10.740,130.74,not_used,0.020000000000010232,2,33004_sessie1_taskrobotEngagement,visible
384,default,not_used,0.0,00:02:10.740,130.74,not_used,130.74,4,33004_sessie1_taskrobotEngagement,visible
385,default,not_used,0.0,00:02:15.170,135.17,not_used,135.17,1,33004_sessie1_taskrobotEngagement,visible
386,default,00:02:20.080,140.08,not_used,140.16,not_used,0.07999999999998408,1,33004_sessie1_taskrobotEngagement,visible
387,default,not_used,0.0,00:00:00.090,0.09,not_used,0.09,2,33005_sessie1_taskrobotEngagement,visible
388,default,00:00:04.560,4.56,00:00:04.580,4.58,not_used,0.020000000000000462,2,33005_sessie1_taskrobotEngagement,visible
389,default,not_used,0.0,00:00:04.580,4.58,not_used,4.58,1,33005_sessie1_taskrobotEngagement,visible
390,default,not_used,0.0,00:00:10.240,10.24,not_used,10.24,2,33005_sessie1_taskrobotEngagement,visible
391,default,00:00:11.720,11.72,00:00:11.750,11.75,not_used,0.02999999999999936,2,33005_sessie1_taskrobotEngagement,visible
392,default,not_used,0.0,00:00:11.750,11.75,not_used,11.75,1,33005_sessie1_taskrobotEngagement,visible
393,default,not_used,0.0,00:00:16.340,16.34,not_used,16.34,2,33005_sessie1_taskrobotEngagement,visible
394,default,00:00:19.120,19.12,00:00:19.170,19.17,not_used,0.05000000000000071,2,33005_sessie1_taskrobotEngagement,visible
395,default,not_used,0.0,00:00:19.170,19.17,not_used,19.17,4,33005_sessie1_taskrobotEngagement,visible
396,default,00:00:21.140,21.14,00:00:21.160,21.16,not_used,0.019999999999999574,4,33005_sessie1_taskrobotEngagement,visible
397,default,not_used,0.0,00:00:21.160,21.16,not_used,21.16,4,33005_sessie1_taskrobotEngagement,visible
398,default,00:00:27.930,27.93,00:00:27.940,27.94,not_used,0.010000000000001563,4,33005_sessie1_taskrobotEngagement,visible
399,default,not_used,0.0,00:00:27.940,27.94,not_used,27.94,1,33005_sessie1_taskrobotEngagement,visible
400,default,00:00:29.100,29.1,00:00:29.290,29.29,not_used,0.18999999999999773,1,33005_sessie1_taskrobotEngagement,visible
401,default,not_used,0.0,00:00:29.290,29.29,not_used,29.29,2,33005_sessie1_taskrobotEngagement,visible
402,default,00:00:37.700,37.7,00:00:37.710,37.71,not_used,0.00999999999999801,2,33005_sessie1_taskrobotEngagement,visible
403,default,not_used,0.0,00:00:37.710,37.71,not_used,37.71,1,33005_sessie1_taskrobotEngagement,visible
404,default,00:00:39.890,39.89,00:00:40.000,40.0,not_used,0.10999999999999943,1,33005_sessie1_taskrobotEngagement,visible
405,default,not_used,0.0,00:00:40.000,40.0,not_used,40.0,2,33005_sessie1_taskrobotEngagement,visible
406,default,00:00:42.140,42.14,00:00:42.160,42.16,not_used,0.01999999999999602,2,33005_sessie1_taskrobotEngagement,visible
407,default,not_used,0.0,00:00:42.160,42.16,not_used,42.16,4,33005_sessie1_taskrobotEngagement,visible
408,default,00:00:44.450,44.45,00:00:44.470,44.47,not_used,0.01999999999999602,4,33005_sessie1_taskrobotEngagement,visible
409,default,not_used,0.0,00:00:44.470,44.47,not_used,44.47,2,33005_sessie1_taskrobotEngagement,visible
410,default,00:00:47.830,47.83,00:00:47.850,47.85,not_used,0.020000000000003126,2,33005_sessie1_taskrobotEngagement,visible
411,default,not_used,0.0,00:00:47.850,47.85,not_used,47.85,1,33005_sessie1_taskrobotEngagement,visible
412,default,not_used,0.0,00:00:51.330,51.33,not_used,51.33,2,33005_sessie1_taskrobotEngagement,visible
413,default,not_used,0.0,00:00:56.230,56.23,not_used,56.23,1,33005_sessie1_taskrobotEngagement,visible
414,default,00:00:58.530,58.53,00:00:58.590,58.59,not_used,0.060000000000002274,1,33005_sessie1_taskrobotEngagement,visible
415,default,not_used,0.0,00:00:58.590,58.59,not_used,58.59,2,33005_sessie1_taskrobotEngagement,visible
416,default,00:01:05.130,65.13,00:01:05.170,65.17,not_used,0.04000000000000625,2,33005_sessie1_taskrobotEngagement,visible
417,default,not_used,0.0,00:01:05.170,65.17,not_used,65.17,4,33005_sessie1_taskrobotEngagement,visible
418,default,00:01:07.350,67.35,00:01:07.370,67.37,not_used,0.020000000000010232,4,33005_sessie1_taskrobotEngagement,visible
419,default,not_used,0.0,00:01:07.370,67.37,not_used,67.37,2,33005_sessie1_taskrobotEngagement,visible
420,default,not_used,0.0,00:01:08.110,68.11,not_used,68.11,2,33005_sessie1_taskrobotEngagement,visible
421,default,00:01:14.680,74.68,00:01:14.710,74.71,not_used,0.029999999999986926,2,33005_sessie1_taskrobotEngagement,visible
422,default,not_used,0.0,00:01:14.710,74.71,not_used,74.71,1,33005_sessie1_taskrobotEngagement,visible
423,default,00:01:17.220,77.22,00:01:17.250,77.25,not_used,0.030000000000001137,1,33005_sessie1_taskrobotEngagement,visible
424,default,not_used,0.0,00:01:17.250,77.25,not_used,77.25,2,33005_sessie1_taskrobotEngagement,visible
425,default,00:01:24.970,84.97,00:01:24.990,84.99,not_used,0.01999999999999602,2,33005_sessie1_taskrobotEngagement,visible
426,default,not_used,0.0,00:01:24.990,84.99,not_used,84.99,1,33005_sessie1_taskrobotEngagement,visible
427,default,00:01:25.750,85.75,00:01:25.780,85.78,not_used,0.030000000000001137,1,33005_sessie1_taskrobotEngagement,visible
428,default,not_used,0.0,00:01:25.780,85.78,not_used,85.78,3,33005_sessie1_taskrobotEngagement,visible
429,default,00:01:26.790,86.79,00:01:26.840,86.84,not_used,0.04999999999999716,3,33005_sessie1_taskrobotEngagement,visible
430,default,not_used,0.0,00:01:26.840,86.84,not_used,86.84,1,33005_sessie1_taskrobotEngagement,visible
431,default,00:01:28.470,88.47,not_used,88.52,not_used,0.04999999999999716,1,33005_sessie1_taskrobotEngagement,visible
432,default,not_used,0.0,00:00:00.060,0.06,not_used,0.06,1,33006_sessie1_taskrobotEngagement,visible
433,default,00:00:05.570,5.57,00:00:05.600,5.6,not_used,0.02999999999999936,1,33006_sessie1_taskrobotEngagement,visible
434,default,not_used,0.0,00:00:05.600,5.6,not_used,5.6,2,33006_sessie1_taskrobotEngagement,visible
435,default,00:00:10.210,10.21,00:00:10.220,10.22,not_used,0.009999999999999787,2,33006_sessie1_taskrobotEngagement,visible
436,default,not_used,0.0,00:00:10.220,10.22,not_used,10.22,1,33006_sessie1_taskrobotEngagement,visible
437,default,00:00:14.350,14.35,00:00:14.390,14.39,not_used,0.040000000000000924,1,33006_sessie1_taskrobotEngagement,visible
438,default,not_used,0.0,00:00:14.390,14.39,not_used,14.39,2,33006_sessie1_taskrobotEngagement,visible
439,default,00:00:20.120,20.12,00:00:20.170,20.17,not_used,0.05000000000000071,2,33006_sessie1_taskrobotEngagement,visible
440,default,not_used,0.0,00:00:20.170,20.17,not_used,20.17,1,33006_sessie1_taskrobotEngagement,visible
441,default,00:00:22.360,22.36,00:00:22.380,22.38,not_used,0.019999999999999574,1,33006_sessie1_taskrobotEngagement,visible
442,default,not_used,0.0,00:00:22.380,22.38,not_used,22.38,1,33006_sessie1_taskrobotEngagement,visible
443,default,00:00:25.690,25.69,00:00:25.700,25.7,not_used,0.00999999999999801,1,33006_sessie1_taskrobotEngagement,visible
444,default,not_used,0.0,00:00:25.700,25.7,not_used,25.7,4,33006_sessie1_taskrobotEngagement,visible
445,default,00:00:27.100,27.1,00:00:27.120,27.12,not_used,0.019999999999999574,4,33006_sessie1_taskrobotEngagement,visible
446,default,not_used,0.0,00:00:27.120,27.12,not_used,27.12,2,33006_sessie1_taskrobotEngagement,visible
447,default,00:00:27.840,27.84,00:00:27.860,27.86,not_used,0.019999999999999574,2,33006_sessie1_taskrobotEngagement,visible
448,default,not_used,0.0,00:00:27.860,27.86,not_used,27.86,1,33006_sessie1_taskrobotEngagement,visible
449,default,not_used,0.0,00:00:28.350,28.35,not_used,28.35,2,33006_sessie1_taskrobotEngagement,visible
450,default,00:00:32.490,32.49,00:00:32.510,32.51,not_used,0.01999999999999602,2,33006_sessie1_taskrobotEngagement,visible
451,default,not_used,0.0,00:00:32.510,32.51,not_used,32.51,1,33006_sessie1_taskrobotEngagement,visible
452,default,00:00:35.740,35.74,00:00:35.890,35.89,not_used,0.14999999999999858,1,33006_sessie1_taskrobotEngagement,visible
453,default,not_used,0.0,00:00:35.890,35.89,not_used,35.89,2,33006_sessie1_taskrobotEngagement,visible
454,default,00:00:39.890,39.89,00:00:39.920,39.92,not_used,0.030000000000001137,2,33006_sessie1_taskrobotEngagement,visible
455,default,not_used,0.0,00:00:39.920,39.92,not_used,39.92,1,33006_sessie1_taskrobotEngagement,visible
456,default,00:00:46.780,46.78,00:00:46.860,46.86,not_used,0.0799999999999983,1,33006_sessie1_taskrobotEngagement,visible
457,default,not_used,0.0,00:00:46.860,46.86,not_used,46.86,1,33006_sessie1_taskrobotEngagement,visible
458,default,00:00:48.030,48.03,00:00:48.060,48.06,not_used,0.030000000000001137,1,33006_sessie1_taskrobotEngagement,visible
459,default,not_used,0.0,00:00:48.060,48.06,not_used,48.06,3,33006_sessie1_taskrobotEngagement,visible
460,default,00:00:49.750,49.75,00:00:49.770,49.77,not_used,0.020000000000003126,3,33006_sessie1_taskrobotEngagement,visible
461,default,not_used,0.0,00:00:49.770,49.77,not_used,49.77,1,33006_sessie1_taskrobotEngagement,visible
462,default,00:00:52.980,52.98,00:00:53.000,53.0,not_used,0.020000000000003126,1,33006_sessie1_taskrobotEngagement,visible
463,default,not_used,0.0,00:00:53.000,53.0,not_used,53.0,1,33006_sessie1_taskrobotEngagement,visible
464,default,00:00:56.830,56.83,00:00:56.860,56.86,not_used,0.030000000000001137,1,33006_sessie1_taskrobotEngagement,visible
465,default,not_used,0.0,00:00:56.860,56.86,not_used,56.86,2,33006_sessie1_taskrobotEngagement,visible
466,default,00:01:02.590,62.59,00:01:02.610,62.61,not_used,0.01999999999999602,2,33006_sessie1_taskrobotEngagement,visible
467,default,not_used,0.0,00:01:02.610,62.61,not_used,62.61,2,33006_sessie1_taskrobotEngagement,visible
468,default,00:01:06.410,66.41,00:01:06.460,66.46,not_used,0.04999999999999716,2,33006_sessie1_taskrobotEngagement,visible
469,default,not_used,0.0,00:01:06.460,66.46,not_used,66.46,4,33006_sessie1_taskrobotEngagement,visible
470,default,00:01:07.930,67.93,00:01:08.000,68.0,not_used,0.06999999999999318,4,33006_sessie1_taskrobotEngagement,visible
471,default,not_used,0.0,00:01:08.000,68.0,not_used,68.0,2,33006_sessie1_taskrobotEngagement,visible
472,default,00:01:17.830,77.83,00:01:17.840,77.84,not_used,0.010000000000005116,2,33006_sessie1_taskrobotEngagement,visible
473,default,not_used,0.0,00:01:17.840,77.84,not_used,77.84,1,33006_sessie1_taskrobotEngagement,visible
474,default,00:01:20.390,80.39,00:01:20.420,80.42,not_used,0.030000000000001137,1,33006_sessie1_taskrobotEngagement,visible
475,default,not_used,0.0,00:01:20.420,80.42,not_used,80.42,2,33006_sessie1_taskrobotEngagement,visible
476,default,00:01:32.320,92.32,00:01:32.450,92.45,not_used,0.13000000000000966,2,33006_sessie1_taskrobotEngagement,visible
477,default,not_used,0.0,00:01:32.450,92.45,not_used,92.45,3,33006_sessie1_taskrobotEngagement,visible
478,default,00:01:33.240,93.24,00:01:33.260,93.26,not_used,0.020000000000010232,3,33006_sessie1_taskrobotEngagement,visible
479,default,not_used,0.0,00:01:33.260,93.26,not_used,93.26,2,33006_sessie1_taskrobotEngagement,visible
480,default,00:01:38.340,98.34,00:01:38.390,98.39,not_used,0.04999999999999716,2,33006_sessie1_taskrobotEngagement,visible
481,default,not_used,0.0,00:01:38.390,98.39,not_used,98.39,4,33006_sessie1_taskrobotEngagement,visible
482,default,00:01:41.440,101.44,00:01:41.490,101.49,not_used,0.04999999999999716,4,33006_sessie1_taskrobotEngagement,visible
483,default,not_used,0.0,00:01:41.490,101.49,not_used,101.49,2,33006_sessie1_taskrobotEngagement,visible
484,default,00:01:46.850,106.85,00:01:46.880,106.88,not_used,0.030000000000001137,2,33006_sessie1_taskrobotEngagement,visible
485,default,not_used,0.0,00:01:46.880,106.88,not_used,106.88,1,33006_sessie1_taskrobotEngagement,visible
486,default,00:01:49.560,109.56,00:01:49.570,109.57,not_used,0.009999999999990905,1,33006_sessie1_taskrobotEngagement,visible
487,default,not_used,0.0,00:01:49.570,109.57,not_used,109.57,2,33006_sessie1_taskrobotEngagement,visible
488,default,00:01:52.560,112.56,00:01:52.580,112.58,not_used,0.01999999999999602,2,33006_sessie1_taskrobotEngagement,visible
489,default,not_used,0.0,00:01:52.580,112.58,not_used,112.58,1,33006_sessie1_taskrobotEngagement,visible
490,default,not_used,0.0,00:00:00.050,0.05,not_used,0.05,1,33007_sessie1_taskrobotEngagement,visible
491,default,not_used,0.0,00:00:03.860,3.86,not_used,3.86,3,33007_sessie1_taskrobotEngagement,visible
492,default,00:00:05.920,5.92,00:00:05.930,5.93,not_used,0.009999999999999787,3,33007_sessie1_taskrobotEngagement,visible
493,default,not_used,0.0,00:00:05.930,5.93,not_used,5.93,1,33007_sessie1_taskrobotEngagement,visible
494,default,00:00:08.060,8.06,00:00:08.090,8.09,not_used,0.02999999999999936,1,33007_sessie1_taskrobotEngagement,visible
495,default,not_used,0.0,00:00:08.090,8.09,not_used,8.09,1,33007_sessie1_taskrobotEngagement,visible
496,default,00:00:19.390,19.39,00:00:19.430,19.43,not_used,0.03999999999999915,1,33007_sessie1_taskrobotEngagement,visible
497,default,not_used,0.0,00:00:19.430,19.43,not_used,19.43,2,33007_sessie1_taskrobotEngagement,visible
498,default,00:00:20.900,20.9,00:00:20.910,20.91,not_used,0.010000000000001563,2,33007_sessie1_taskrobotEngagement,visible
499,default,not_used,0.0,00:00:20.910,20.91,not_used,20.91,4,33007_sessie1_taskrobotEngagement,visible
500,default,00:00:23.700,23.7,00:00:23.780,23.78,not_used,0.08000000000000185,4,33007_sessie1_taskrobotEngagement,visible
501,default,not_used,0.0,00:00:23.780,23.78,not_used,23.78,1,33007_sessie1_taskrobotEngagement,visible
502,default,00:00:33.400,33.4,00:00:33.430,33.43,not_used,0.030000000000001137,1,33007_sessie1_taskrobotEngagement,visible
503,default,not_used,0.0,00:00:33.430,33.43,not_used,33.43,1,33007_sessie1_taskrobotEngagement,visible
504,default,00:00:43.260,43.26,00:00:43.310,43.31,not_used,0.05000000000000426,1,33007_sessie1_taskrobotEngagement,visible
505,default,not_used,0.0,00:00:43.310,43.31,not_used,43.31,1,33007_sessie1_taskrobotEngagement,visible
506,default,00:00:53.440,53.44,00:00:53.470,53.47,not_used,0.030000000000001137,1,33007_sessie1_taskrobotEngagement,visible
507,default,not_used,0.0,00:00:53.470,53.47,not_used,53.47,1,33007_sessie1_taskrobotEngagement,visible
508,default,not_used,0.0,00:01:02.730,62.73,not_used,62.73,1,33007_sessie1_taskrobotEngagement,visible
509,default,00:01:05.110,65.11,00:01:05.130,65.13,not_used,0.01999999999999602,1,33007_sessie1_taskrobotEngagement,visible
510,default,not_used,0.0,00:01:05.130,65.13,not_used,65.13,3,33007_sessie1_taskrobotEngagement,visible
511,default,not_used,0.0,00:01:05.780,65.78,not_used,65.78,4,33007_sessie1_taskrobotEngagement,visible
512,default,00:01:16.360,76.36,00:01:16.370,76.37,not_used,0.010000000000005116,4,33007_sessie1_taskrobotEngagement,visible
513,default,not_used,0.0,00:01:16.370,76.37,not_used,76.37,4,33007_sessie1_taskrobotEngagement,visible
514,default,not_used,0.0,00:01:18.880,78.88,not_used,78.88,1,33007_sessie1_taskrobotEngagement,visible
515,default,not_used,0.0,00:01:21.180,81.18,not_used,81.18,3,33007_sessie1_taskrobotEngagement,visible
516,default,00:01:25.020,85.02,00:01:25.030,85.03,not_used,0.010000000000005116,3,33007_sessie1_taskrobotEngagement,visible
517,default,not_used,0.0,00:01:25.030,85.03,not_used,85.03,2,33007_sessie1_taskrobotEngagement,visible
518,default,00:01:29.090,89.09,00:01:29.100,89.1,not_used,0.009999999999990905,2,33007_sessie1_taskrobotEngagement,visible
519,default,not_used,0.0,00:01:29.100,89.1,not_used,89.1,1,33007_sessie1_taskrobotEngagement,visible
520,default,not_used,0.0,00:01:30.090,90.09,not_used,90.09,1,33007_sessie1_taskrobotEngagement,visible
521,default,00:01:33.700,93.7,00:01:33.720,93.72,not_used,0.01999999999999602,1,33007_sessie1_taskrobotEngagement,visible
522,default,not_used,0.0,00:01:33.720,93.72,not_used,93.72,2,33007_sessie1_taskrobotEngagement,visible
523,default,00:01:38.180,98.18,00:01:38.220,98.22,not_used,0.03999999999999204,2,33007_sessie1_taskrobotEngagement,visible
524,default,not_used,0.0,00:01:38.220,98.22,not_used,98.22,3,33007_sessie1_taskrobotEngagement,visible
525,default,00:01:39.730,99.73,00:01:39.810,99.81,not_used,0.0799999999999983,3,33007_sessie1_taskrobotEngagement,visible
526,default,not_used,0.0,00:01:39.810,99.81,not_used,99.81,1,33007_sessie1_taskrobotEngagement,visible
527,default,00:01:43.100,103.1,00:01:43.120,103.12,not_used,0.020000000000010232,1,33007_sessie1_taskrobotEngagement,visible
528,default,not_used,0.0,00:01:43.120,103.12,not_used,103.12,3,33007_sessie1_taskrobotEngagement,visible
529,default,00:01:47.050,107.05,not_used,107.24,not_used,0.18999999999999773,3,33007_sessie1_taskrobotEngagement,visible
530,default,not_used,0.0,00:00:06.619,6.619,not_used,6.619,0,51015_sessie1_taskrobotEngagement,invisible
531,default,not_used,0.0,00:00:08.684,8.684,not_used,8.684,1,51015_sessie1_taskrobotEngagement,invisible
532,default,not_used,0.0,00:00:13.269,13.269,not_used,13.269,2,51015_sessie1_taskrobotEngagement,invisible
533,default,not_used,0.0,00:00:14.406,14.406,not_used,14.406,1,51015_sessie1_taskrobotEngagement,invisible
534,default,not_used,0.0,00:00:25.938,25.938,not_used,25.938,2,51015_sessie1_taskrobotEngagement,invisible
535,default,not_used,0.0,00:00:27.051,27.051,not_used,27.051,1,51015_sessie1_taskrobotEngagement,invisible
536,default,not_used,0.0,00:00:30.750,30.75,not_used,30.75,2,51015_sessie1_taskrobotEngagement,invisible
537,default,not_used,0.0,00:00:32.000,32.0,not_used,32.0,2,51015_sessie1_taskrobotEngagement,invisible
538,default,not_used,0.0,00:00:33.335,33.335,not_used,33.335,1,51015_sessie1_taskrobotEngagement,invisible
539,default,not_used,0.0,00:00:34.750,34.75,not_used,34.75,2,51015_sessie1_taskrobotEngagement,invisible
540,default,not_used,0.0,00:00:36.501,36.501,not_used,36.501,1,51015_sessie1_taskrobotEngagement,invisible
541,default,not_used,0.0,00:00:38.750,38.75,not_used,38.75,2,51015_sessie1_taskrobotEngagement,invisible
542,default,not_used,0.0,00:00:41.250,41.25,not_used,41.25,1,51015_sessie1_taskrobotEngagement,invisible
543,default,not_used,0.0,00:00:45.000,45.0,not_used,45.0,1,51015_sessie1_taskrobotEngagement,invisible
544,default,not_used,0.0,00:00:46.500,46.5,not_used,46.5,2,51015_sessie1_taskrobotEngagement,invisible
545,default,not_used,0.0,00:00:47.500,47.5,not_used,47.5,1,51015_sessie1_taskrobotEngagement,invisible
546,default,not_used,0.0,00:00:55.750,55.75,not_used,55.75,2,51015_sessie1_taskrobotEngagement,invisible
547,default,not_used,0.0,00:00:56.959,56.959,not_used,56.959,1,51015_sessie1_taskrobotEngagement,invisible
548,default,not_used,0.0,00:00:57.650,57.65,not_used,57.65,2,51015_sessie1_taskrobotEngagement,invisible
549,default,not_used,0.0,00:00:59.650,59.65,not_used,59.65,1,51015_sessie1_taskrobotEngagement,invisible
