,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,annotator,case
826,default,00:00:15.000,15.0,00:00:18.691,18.691,00:00:03.691,3.691,2,51017_sessie1_taskrobotEngagement,Daen,invisible
827,default,00:00:18.691,18.691,00:00:21.640,21.64,00:00:02.949,2.949,1,51017_sessie1_taskrobotEngagement,Daen,invisible
828,default,00:00:21.640,21.64,00:00:34.110,34.11,00:00:12.470,12.47,2,51017_sessie1_taskrobotEngagement,Daen,invisible
829,default,00:00:34.110,34.11,00:00:40.500,40.5,00:00:06.390,6.39,1,51017_sessie1_taskrobotEngagement,Daen,invisible
830,default,00:00:40.500,40.5,00:00:54.990,54.99,00:00:14.490,14.49,3,51017_sessie1_taskrobotEngagement,Daen,invisible
831,default,00:00:54.990,54.99,00:00:58.510,58.51,00:00:03.520,3.52,2,51017_sessie1_taskrobotEngagement,Daen,invisible
832,default,00:00:58.510,58.51,00:01:06.000,66.0,00:00:07.490,7.49,1,51017_sessie1_taskrobotEngagement,Daen,invisible
833,default,00:01:06.000,66.0,00:01:14.110,74.11,00:00:08.110,8.11,2,51017_sessie1_taskrobotEngagement,Daen,invisible
834,default,00:01:14.110,74.11,00:01:16.820,76.82,00:00:02.710,2.71,1,51017_sessie1_taskrobotEngagement,Daen,invisible
835,default,00:01:16.820,76.82,00:01:17.820,77.82,00:00:01.000,1.0,3,51017_sessie1_taskrobotEngagement,Daen,invisible
836,default,00:01:17.820,77.82,00:01:19.380,79.38,00:00:01.560,1.56,2,51017_sessie1_taskrobotEngagement,Daen,invisible
837,default,00:01:19.380,79.38,00:01:23.652,83.652,00:00:04.272,4.272,1,51017_sessie1_taskrobotEngagement,Daen,invisible
838,default,00:01:23.652,83.652,00:01:24.040,84.04,00:00:00.388,0.388,4,51017_sessie1_taskrobotEngagement,Daen,invisible
839,default,00:00:00.000,0.0,00:00:13.890,13.89,00:00:13.890,13.89,1,51019_sessie1_taskrobotEngagement,Daen,invisible
840,default,00:00:13.890,13.89,00:00:15.270,15.27,00:00:01.380,1.38,2,51019_sessie1_taskrobotEngagement,Daen,invisible
841,default,00:00:15.270,15.27,00:00:16.900,16.9,00:00:01.630,1.63,1,51019_sessie1_taskrobotEngagement,Daen,invisible
842,default,00:00:16.900,16.9,00:00:27.590,27.59,00:00:10.690,10.69,2,51019_sessie1_taskrobotEngagement,Daen,invisible
843,default,00:00:27.590,27.59,00:00:28.950,28.95,00:00:01.360,1.36,1,51019_sessie1_taskrobotEngagement,Daen,invisible
844,default,00:00:28.950,28.95,00:00:30.650,30.65,00:00:01.700,1.7,4,51019_sessie1_taskrobotEngagement,Daen,invisible
845,default,00:00:30.650,30.65,00:00:33.300,33.3,00:00:02.650,2.65,2,51019_sessie1_taskrobotEngagement,Daen,invisible
846,default,00:00:33.300,33.3,00:00:37.090,37.09,00:00:03.790,3.79,1,51019_sessie1_taskrobotEngagement,Daen,invisible
847,default,00:00:37.090,37.09,00:00:38.790,38.79,00:00:01.700,1.7,2,51019_sessie1_taskrobotEngagement,Daen,invisible
848,default,00:00:38.790,38.79,00:00:40.540,40.54,00:00:01.750,1.75,1,51019_sessie1_taskrobotEngagement,Daen,invisible
849,default,00:00:40.540,40.54,00:00:45.130,45.13,00:00:04.590,4.59,2,51019_sessie1_taskrobotEngagement,Daen,invisible
850,default,00:00:45.130,45.13,00:01:02.460,62.46,00:00:17.330,17.33,1,51019_sessie1_taskrobotEngagement,Daen,invisible
851,default,00:01:02.460,62.46,00:01:08.560,68.56,00:00:06.100,6.1,2,51019_sessie1_taskrobotEngagement,Daen,invisible
852,default,00:01:08.560,68.56,00:01:09.580,69.58,00:00:01.020,1.02,1,51019_sessie1_taskrobotEngagement,Daen,invisible
853,default,00:01:09.580,69.58,00:01:10.630,70.63,00:00:01.050,1.05,2,51019_sessie1_taskrobotEngagement,Daen,invisible
854,default,00:01:10.630,70.63,00:01:32.071,92.071,00:00:21.441,21.441,1,51019_sessie1_taskrobotEngagement,Daen,invisible
855,default,00:01:32.071,92.071,00:01:32.400,92.4,00:00:00.329,0.329,4,51019_sessie1_taskrobotEngagement,Daen,invisible
856,default,00:00:00.000,0.0,00:00:13.740,13.74,00:00:13.740,13.74,1,51020_sessie1_taskrobotEngagement,Daen,invisible
857,default,00:00:13.740,13.74,00:00:17.600,17.6,00:00:03.860,3.86,3,51020_sessie1_taskrobotEngagement,Daen,invisible
858,default,00:00:17.600,17.6,00:00:19.390,19.39,00:00:01.790,1.79,1,51020_sessie1_taskrobotEngagement,Daen,invisible
859,default,00:00:19.390,19.39,00:00:23.220,23.22,00:00:03.830,3.83,3,51020_sessie1_taskrobotEngagement,Daen,invisible
860,default,00:00:23.220,23.22,00:00:28.180,28.18,00:00:04.960,4.96,1,51020_sessie1_taskrobotEngagement,Daen,invisible
861,default,00:00:28.180,28.18,00:00:29.720,29.72,00:00:01.540,1.54,2,51020_sessie1_taskrobotEngagement,Daen,invisible
862,default,00:00:29.720,29.72,00:00:39.801,39.801,00:00:10.081,10.081,1,51020_sessie1_taskrobotEngagement,Daen,invisible
863,default,00:00:39.801,39.801,00:00:40.910,40.91,00:00:01.109,1.109,2,51020_sessie1_taskrobotEngagement,Daen,invisible
864,default,00:00:40.910,40.91,00:00:45.980,45.98,00:00:05.070,5.07,1,51020_sessie1_taskrobotEngagement,Daen,invisible
865,default,00:00:45.980,45.98,00:00:47.510,47.51,00:00:01.530,1.53,2,51020_sessie1_taskrobotEngagement,Daen,invisible
866,default,00:00:47.510,47.51,00:01:06.980,66.98,00:00:19.470,19.47,1,51020_sessie1_taskrobotEngagement,Daen,invisible
867,default,00:01:06.980,66.98,00:01:09.450,69.45,00:00:02.470,2.47,3,51020_sessie1_taskrobotEngagement,Daen,invisible
868,default,00:01:09.450,69.45,00:01:11.430,71.43,00:00:01.980,1.98,2,51020_sessie1_taskrobotEngagement,Daen,invisible
869,default,00:01:11.430,71.43,00:01:16.790,76.79,00:00:05.360,5.36,1,51020_sessie1_taskrobotEngagement,Daen,invisible
870,default,00:01:16.790,76.79,00:01:18.830,78.83,00:00:02.040,2.04,4,51020_sessie1_taskrobotEngagement,Daen,invisible
871,default,00:01:18.830,78.83,00:01:20.120,80.12,00:00:01.290,1.29,2,51020_sessie1_taskrobotEngagement,Daen,invisible
872,default,00:01:20.120,80.12,00:01:33.471,93.471,00:00:13.351,13.351,1,51020_sessie1_taskrobotEngagement,Daen,invisible
873,default,00:01:33.471,93.471,00:01:33.880,93.88,00:00:00.409,0.409,4,51020_sessie1_taskrobotEngagement,Daen,invisible
874,default,00:00:00.000,0.0,00:00:04.780,4.78,00:00:04.780,4.78,1,51021_sessie1_taskrobotEngagement,Daen,invisible
875,default,00:00:04.780,4.78,00:00:12.320,12.32,00:00:07.540,7.54,0,51021_sessie1_taskrobotEngagement,Daen,invisible
876,default,00:00:12.320,12.32,00:00:14.770,14.77,00:00:02.450,2.45,1,51021_sessie1_taskrobotEngagement,Daen,invisible
877,default,00:00:14.770,14.77,00:00:17.110,17.11,00:00:02.340,2.34,2,51021_sessie1_taskrobotEngagement,Daen,invisible
878,default,00:00:17.110,17.11,00:00:21.200,21.2,00:00:04.090,4.09,3,51021_sessie1_taskrobotEngagement,Daen,invisible
879,default,00:00:21.200,21.2,00:00:23.690,23.69,00:00:02.490,2.49,0,51021_sessie1_taskrobotEngagement,Daen,invisible
880,default,00:00:23.690,23.69,00:00:32.700,32.7,00:00:09.010,9.01,3,51021_sessie1_taskrobotEngagement,Daen,invisible
881,default,00:00:32.700,32.7,00:00:34.180,34.18,00:00:01.480,1.48,0,51021_sessie1_taskrobotEngagement,Daen,invisible
882,default,00:00:34.180,34.18,00:00:40.600,40.6,00:00:06.420,6.42,1,51021_sessie1_taskrobotEngagement,Daen,invisible
883,default,00:00:40.600,40.6,00:00:42.860,42.86,00:00:02.260,2.26,0,51021_sessie1_taskrobotEngagement,Daen,invisible
884,default,00:00:42.860,42.86,00:00:52.060,52.06,00:00:09.200,9.2,2,51021_sessie1_taskrobotEngagement,Daen,invisible
885,default,00:00:52.060,52.06,00:00:53.190,53.19,00:00:01.130,1.13,0,51021_sessie1_taskrobotEngagement,Daen,invisible
886,default,00:00:53.190,53.19,00:00:58.870,58.87,00:00:05.680,5.68,2,51021_sessie1_taskrobotEngagement,Daen,invisible
887,default,00:00:58.870,58.87,00:00:59.970,59.97,00:00:01.100,1.1,0,51021_sessie1_taskrobotEngagement,Daen,invisible
888,default,00:00:59.970,59.97,00:01:03.430,63.43,00:00:03.460,3.46,3,51021_sessie1_taskrobotEngagement,Daen,invisible
889,default,00:01:03.430,63.43,00:01:16.540,76.54,00:00:13.110,13.11,1,51021_sessie1_taskrobotEngagement,Daen,invisible
890,default,00:01:16.540,76.54,00:01:18.690,78.69,00:00:02.150,2.15,2,51021_sessie1_taskrobotEngagement,Daen,invisible
891,default,00:01:18.690,78.69,00:01:27.740,87.74,00:00:09.050,9.05,1,51021_sessie1_taskrobotEngagement,Daen,invisible
892,default,00:01:27.740,87.74,00:01:30.040,90.04,00:00:02.300,2.3,3,51021_sessie1_taskrobotEngagement,Daen,invisible
893,default,00:01:30.040,90.04,00:01:40.790,100.79,00:00:10.750,10.75,2,51021_sessie1_taskrobotEngagement,Daen,invisible
894,default,00:01:40.790,100.79,00:01:42.660,102.66,00:00:01.870,1.87,0,51021_sessie1_taskrobotEngagement,Daen,invisible
895,default,00:01:42.660,102.66,00:01:44.570,104.57,00:00:01.910,1.91,2,51021_sessie1_taskrobotEngagement,Daen,invisible
896,default,00:01:44.570,104.57,00:01:46.320,106.32,00:00:01.750,1.75,1,51021_sessie1_taskrobotEngagement,Daen,invisible
897,default,00:01:46.320,106.32,00:01:47.570,107.57,00:00:01.250,1.25,2,51021_sessie1_taskrobotEngagement,Daen,invisible
898,default,00:01:47.570,107.57,00:01:51.090,111.09,00:00:03.520,3.52,0,51021_sessie1_taskrobotEngagement,Daen,invisible
899,default,00:01:51.090,111.09,00:02:08.510,128.51,00:00:17.420,17.42,1,51021_sessie1_taskrobotEngagement,Daen,invisible
900,default,00:02:08.510,128.51,00:02:09.550,129.55,00:00:01.040,1.04,2,51021_sessie1_taskrobotEngagement,Daen,invisible
901,default,00:02:09.550,129.55,00:02:13.300,133.3,00:00:03.750,3.75,0,51021_sessie1_taskrobotEngagement,Daen,invisible
902,default,00:02:13.300,133.3,00:02:15.752,135.752,00:00:02.452,2.452,3,51021_sessie1_taskrobotEngagement,Daen,invisible
903,default,00:02:15.752,135.752,00:02:18.100,138.1,00:00:02.348,2.348,0,51021_sessie1_taskrobotEngagement,Daen,invisible
904,default,00:02:18.100,138.1,00:02:19.410,139.41,00:00:01.310,1.31,1,51021_sessie1_taskrobotEngagement,Daen,invisible
905,default,00:02:19.410,139.41,00:02:21.070,141.07,00:00:01.660,1.66,0,51021_sessie1_taskrobotEngagement,Daen,invisible
906,default,00:02:21.070,141.07,00:02:23.170,143.17,00:00:02.100,2.1,2,51021_sessie1_taskrobotEngagement,Daen,invisible
907,default,00:02:23.170,143.17,00:02:32.150,152.15,00:00:08.980,8.98,1,51021_sessie1_taskrobotEngagement,Daen,invisible
908,default,00:02:32.150,152.15,00:02:33.390,153.39,00:00:01.240,1.24,2,51021_sessie1_taskrobotEngagement,Daen,invisible
909,default,00:02:33.390,153.39,00:02:37.500,157.5,00:00:04.110,4.11,1,51021_sessie1_taskrobotEngagement,Daen,invisible
910,default,00:02:37.500,157.5,00:02:39.300,159.3,00:00:01.800,1.8,2,51021_sessie1_taskrobotEngagement,Daen,invisible
911,default,00:02:39.300,159.3,00:02:41.050,161.05,00:00:01.750,1.75,1,51021_sessie1_taskrobotEngagement,Daen,invisible
912,default,00:02:41.050,161.05,00:02:43.900,163.9,00:00:02.850,2.85,2,51021_sessie1_taskrobotEngagement,Daen,invisible
913,default,00:02:43.900,163.9,00:02:45.070,165.07,00:00:01.170,1.17,1,51021_sessie1_taskrobotEngagement,Daen,invisible
914,default,00:02:45.070,165.07,00:02:45.976,165.976,00:00:00.906,0.906,2,51021_sessie1_taskrobotEngagement,Daen,invisible
915,default,00:02:45.976,165.976,00:02:47.800,167.8,00:00:01.824,1.824,1,51021_sessie1_taskrobotEngagement,Daen,invisible
916,default,00:02:47.800,167.8,00:02:52.990,172.99,00:00:05.190,5.19,2,51021_sessie1_taskrobotEngagement,Daen,invisible
917,default,00:02:52.990,172.99,00:02:55.000,175.0,00:00:02.010,2.01,3,51021_sessie1_taskrobotEngagement,Daen,invisible
918,default,00:02:55.000,175.0,00:03:03.690,183.69,00:00:08.690,8.69,2,51021_sessie1_taskrobotEngagement,Daen,invisible
919,default,00:03:03.690,183.69,00:03:04.590,184.59,00:00:00.900,0.9,1,51021_sessie1_taskrobotEngagement,Daen,invisible
920,default,00:03:04.590,184.59,00:03:06.780,186.78,00:00:02.190,2.19,2,51021_sessie1_taskrobotEngagement,Daen,invisible
921,default,00:03:06.780,186.78,00:03:11.980,191.98,00:00:05.200,5.2,4,51021_sessie1_taskrobotEngagement,Daen,invisible
922,default,00:03:11.980,191.98,00:03:15.850,195.85,00:00:03.870,3.87,2,51021_sessie1_taskrobotEngagement,Daen,invisible
923,default,00:03:15.850,195.85,00:03:17.110,197.11,00:00:01.260,1.26,0,51021_sessie1_taskrobotEngagement,Daen,invisible
924,default,00:03:17.110,197.11,00:03:26.446,206.446,00:00:09.336,9.336,1,51021_sessie1_taskrobotEngagement,Daen,invisible
925,default,00:03:26.446,206.446,00:03:26.800,206.8,00:00:00.354,0.354,4,51021_sessie1_taskrobotEngagement,Daen,invisible
926,default,00:00:00.020,0.02,00:00:10.350,10.35,00:00:10.330,10.33,1,33008_sessie3_taskrobotEngagement,Lin,visible
927,default,00:00:10.350,10.35,00:00:18.320,18.32,00:00:07.970,7.97,1,33008_sessie3_taskrobotEngagement,Lin,visible
928,default,00:00:18.330,18.33,00:00:31.790,31.79,00:00:13.460,13.46,2,33008_sessie3_taskrobotEngagement,Lin,visible
929,default,00:00:31.810,31.81,00:00:33.770,33.77,00:00:01.960,1.96,4,33008_sessie3_taskrobotEngagement,Lin,visible
930,default,00:00:33.780,33.78,00:00:43.070,43.07,00:00:09.290,9.29,2,33008_sessie3_taskrobotEngagement,Lin,visible
931,default,00:00:43.120,43.12,00:00:59.290,59.29,00:00:16.170,16.17,2,33008_sessie3_taskrobotEngagement,Lin,visible
932,default,00:00:59.310,59.31,00:01:03.540,63.54,00:00:04.230,4.23,1,33008_sessie3_taskrobotEngagement,Lin,visible
933,default,00:01:03.560,63.56,00:01:11.640,71.64,00:00:08.080,8.08,2,33008_sessie3_taskrobotEngagement,Lin,visible
934,default,00:01:11.680,71.68,00:01:12.160,72.16,00:00:00.480,0.48,1,33008_sessie3_taskrobotEngagement,Lin,visible
935,default,00:01:12.180,72.18,00:01:14.870,74.87,00:00:02.690,2.69,4,33008_sessie3_taskrobotEngagement,Lin,visible
936,default,00:01:14.910,74.91,00:01:16.960,76.96,00:00:02.050,2.05,0,33008_sessie3_taskrobotEngagement,Lin,visible
937,default,00:01:16.980,76.98,00:01:17.510,77.51,00:00:00.530,0.53,1,33008_sessie3_taskrobotEngagement,Lin,visible
938,default,00:01:17.530,77.53,00:01:18.540,78.54,00:00:01.010,1.01,3,33008_sessie3_taskrobotEngagement,Lin,visible
939,default,00:01:18.540,78.54,00:01:20.260,80.26,00:00:01.720,1.72,4,33008_sessie3_taskrobotEngagement,Lin,visible
940,default,00:01:20.270,80.27,00:01:21.560,81.56,00:00:01.290,1.29,3,33008_sessie3_taskrobotEngagement,Lin,visible
941,default,00:01:21.580,81.58,00:01:30.630,90.63,00:00:09.050,9.05,1,33008_sessie3_taskrobotEngagement,Lin,visible
942,default,00:01:30.660,90.66,00:01:31.400,91.4,00:00:00.740,0.74,1,33008_sessie3_taskrobotEngagement,Lin,visible
943,default,00:01:31.440,91.44,00:01:39.170,99.17,00:00:07.730,7.73,2,33008_sessie3_taskrobotEngagement,Lin,visible
944,default,00:01:39.200,99.2,00:01:40.710,100.71,00:00:01.510,1.51,1,33008_sessie3_taskrobotEngagement,Lin,visible
945,default,00:01:40.710,100.71,00:01:49.970,109.97,00:00:09.260,9.26,2,33008_sessie3_taskrobotEngagement,Lin,visible
946,default,00:01:49.980,109.98,00:01:50.510,110.51,00:00:00.530,0.53,2,33008_sessie3_taskrobotEngagement,Lin,visible
947,default,00:01:50.520,110.52,00:01:53.410,113.41,00:00:02.890,2.89,1,33008_sessie3_taskrobotEngagement,Lin,visible
948,default,00:01:53.410,113.41,00:01:59.600,119.6,00:00:06.190,6.19,4,33008_sessie3_taskrobotEngagement,Lin,visible
949,default,00:01:59.600,119.6,00:02:10.630,130.63,00:00:11.030,11.03,2,33008_sessie3_taskrobotEngagement,Lin,visible
950,default,00:02:10.630,130.63,00:02:11.400,131.4,00:00:00.770,0.77,1,33008_sessie3_taskrobotEngagement,Lin,visible
951,default,00:00:00.010,0.01,00:00:14.290,14.29,00:00:14.280,14.28,1,33010_sessie2_taskrobotEngagement,Lin,visible
952,default,00:00:14.290,14.29,00:00:23.120,23.12,00:00:08.830,8.83,1,33010_sessie2_taskrobotEngagement,Lin,visible
953,default,00:00:23.150,23.15,00:00:24.440,24.44,00:00:01.290,1.29,2,33010_sessie2_taskrobotEngagement,Lin,visible
954,default,00:00:24.450,24.45,00:00:29.380,29.38,00:00:04.930,4.93,3,33010_sessie2_taskrobotEngagement,Lin,visible
955,default,00:00:29.380,29.38,00:00:32.750,32.75,00:00:03.370,3.37,2,33010_sessie2_taskrobotEngagement,Lin,visible
956,default,00:00:32.750,32.75,00:00:35.270,35.27,00:00:02.520,2.52,3,33010_sessie2_taskrobotEngagement,Lin,visible
957,default,00:00:35.270,35.27,00:00:35.910,35.91,00:00:00.640,0.64,4,33010_sessie2_taskrobotEngagement,Lin,visible
958,default,00:00:35.930,35.93,00:00:38.260,38.26,00:00:02.330,2.33,2,33010_sessie2_taskrobotEngagement,Lin,visible
959,default,00:00:38.280,38.28,00:00:41.590,41.59,00:00:03.310,3.31,1,33010_sessie2_taskrobotEngagement,Lin,visible
960,default,00:00:41.610,41.61,00:00:42.880,42.88,00:00:01.270,1.27,3,33010_sessie2_taskrobotEngagement,Lin,visible
961,default,00:00:42.920,42.92,00:00:44.300,44.3,00:00:01.380,1.38,1,33010_sessie2_taskrobotEngagement,Lin,visible
962,default,00:00:44.300,44.3,00:00:46.420,46.42,00:00:02.120,2.12,2,33010_sessie2_taskrobotEngagement,Lin,visible
963,default,00:00:46.420,46.42,00:00:47.700,47.7,00:00:01.280,1.28,1,33010_sessie2_taskrobotEngagement,Lin,visible
964,default,00:00:47.730,47.73,00:00:50.680,50.68,00:00:02.950,2.95,0,33010_sessie2_taskrobotEngagement,Lin,visible
965,default,00:00:50.690,50.69,00:00:51.750,51.75,00:00:01.060,1.06,1,33010_sessie2_taskrobotEngagement,Lin,visible
966,default,00:00:51.790,51.79,00:00:54.200,54.2,00:00:02.410,2.41,4,33010_sessie2_taskrobotEngagement,Lin,visible
967,default,00:00:54.210,54.21,00:00:59.320,59.32,00:00:05.110,5.11,1,33010_sessie2_taskrobotEngagement,Lin,visible
968,default,00:00:59.350,59.35,00:01:12.200,72.2,00:00:12.850,12.85,1,33010_sessie2_taskrobotEngagement,Lin,visible
969,default,00:01:12.200,72.2,00:01:24.300,84.3,00:00:12.100,12.1,1,33010_sessie2_taskrobotEngagement,Lin,visible
970,default,00:01:24.300,84.3,00:01:28.130,88.13,00:00:03.830,3.83,2,33010_sessie2_taskrobotEngagement,Lin,visible
971,default,00:01:28.150,88.15,00:01:30.020,90.02,00:00:01.870,1.87,1,33010_sessie2_taskrobotEngagement,Lin,visible
972,default,00:01:30.030,90.03,00:01:31.640,91.64,00:00:01.610,1.61,3,33010_sessie2_taskrobotEngagement,Lin,visible
973,default,00:01:31.660,91.66,00:01:33.360,93.36,00:00:01.700,1.7,1,33010_sessie2_taskrobotEngagement,Lin,visible
974,default,00:01:33.400,93.4,00:01:34.800,94.8,00:00:01.400,1.4,4,33010_sessie2_taskrobotEngagement,Lin,visible
975,default,00:01:34.830,94.83,00:01:41.090,101.09,00:00:06.260,6.26,2,33010_sessie2_taskrobotEngagement,Lin,visible
976,default,00:01:41.140,101.14,00:01:43.170,103.17,00:00:02.030,2.03,2,33010_sessie2_taskrobotEngagement,Lin,visible
977,default,00:01:43.210,103.21,00:01:45.080,105.08,00:00:01.870,1.87,1,33010_sessie2_taskrobotEngagement,Lin,visible
978,default,00:01:45.080,105.08,00:01:49.560,109.56,00:00:04.480,4.48,1,33010_sessie2_taskrobotEngagement,Lin,visible
979,default,00:00:00.000,0.0,00:00:10.300,10.3,00:00:10.300,10.3,1,33011_sessie2_taskrobotEngagement,Lin,visible
980,default,00:00:10.300,10.3,00:00:12.950,12.95,00:00:02.650,2.65,3,33011_sessie2_taskrobotEngagement,Lin,visible
981,default,00:00:12.960,12.96,00:00:17.730,17.73,00:00:04.770,4.77,1,33011_sessie2_taskrobotEngagement,Lin,visible
982,default,00:00:17.760,17.76,00:00:19.930,19.93,00:00:02.170,2.17,2,33011_sessie2_taskrobotEngagement,Lin,visible
983,default,00:00:19.940,19.94,00:00:23.110,23.11,00:00:03.170,3.17,1,33011_sessie2_taskrobotEngagement,Lin,visible
984,default,00:00:23.120,23.12,00:00:25.140,25.14,00:00:02.020,2.02,3,33011_sessie2_taskrobotEngagement,Lin,visible
985,default,00:00:25.140,25.14,00:00:34.660,34.66,00:00:09.520,9.52,2,33011_sessie2_taskrobotEngagement,Lin,visible
986,default,00:00:34.660,34.66,00:00:37.020,37.02,00:00:02.360,2.36,3,33011_sessie2_taskrobotEngagement,Lin,visible
987,default,00:00:37.020,37.02,00:00:41.190,41.19,00:00:04.170,4.17,1,33011_sessie2_taskrobotEngagement,Lin,visible
988,default,00:00:41.190,41.19,00:00:42.230,42.23,00:00:01.040,1.04,3,33011_sessie2_taskrobotEngagement,Lin,visible
989,default,00:00:42.230,42.23,00:00:46.260,46.26,00:00:04.030,4.03,3,33011_sessie2_taskrobotEngagement,Lin,visible
990,default,00:00:46.260,46.26,00:00:48.300,48.3,00:00:02.040,2.04,3,33011_sessie2_taskrobotEngagement,Lin,visible
991,default,00:00:48.300,48.3,00:00:49.910,49.91,00:00:01.610,1.61,4,33011_sessie2_taskrobotEngagement,Lin,visible
992,default,00:00:49.930,49.93,00:00:53.720,53.72,00:00:03.790,3.79,3,33011_sessie2_taskrobotEngagement,Lin,visible
993,default,00:00:53.740,53.74,00:00:56.640,56.64,00:00:02.900,2.9,1,33011_sessie2_taskrobotEngagement,Lin,visible
994,default,00:00:56.650,56.65,00:01:00.130,60.13,00:00:03.480,3.48,3,33011_sessie2_taskrobotEngagement,Lin,visible
995,default,00:01:00.140,60.14,00:01:03.330,63.33,00:00:03.190,3.19,3,33011_sessie2_taskrobotEngagement,Lin,visible
996,default,00:01:03.350,63.35,00:01:06.680,66.68,00:00:03.330,3.33,2,33011_sessie2_taskrobotEngagement,Lin,visible
997,default,00:01:06.680,66.68,00:01:08.490,68.49,00:00:01.810,1.81,1,33011_sessie2_taskrobotEngagement,Lin,visible
998,default,00:01:08.500,68.5,00:01:10.930,70.93,00:00:02.430,2.43,3,33011_sessie2_taskrobotEngagement,Lin,visible
999,default,00:01:10.960,70.96,00:01:12.020,72.02,00:00:01.060,1.06,1,33011_sessie2_taskrobotEngagement,Lin,visible
1000,default,00:01:12.020,72.02,00:01:14.210,74.21,00:00:02.190,2.19,3,33011_sessie2_taskrobotEngagement,Lin,visible
1001,default,00:01:14.210,74.21,00:01:16.850,76.85,00:00:02.640,2.64,2,33011_sessie2_taskrobotEngagement,Lin,visible
1002,default,00:01:16.850,76.85,00:01:21.750,81.75,00:00:04.900,4.9,3,33011_sessie2_taskrobotEngagement,Lin,visible
1003,default,00:01:21.770,81.77,00:01:27.250,87.25,00:00:05.480,5.48,1,33011_sessie2_taskrobotEngagement,Lin,visible
1004,default,00:01:27.280,87.28,00:01:27.520,87.52,00:00:00.240,0.24,2,33011_sessie2_taskrobotEngagement,Lin,visible
1005,default,00:00:00.050,0.05,00:00:02.020,2.02,00:00:01.970,1.97,3,Proefpersoon22016_Sessie1,Lin,visible
1006,default,00:00:02.030,2.03,00:00:03.840,3.84,00:00:01.810,1.81,0,Proefpersoon22016_Sessie1,Lin,visible
1007,default,00:00:03.870,3.87,00:00:08.920,8.92,00:00:05.050,5.05,3,Proefpersoon22016_Sessie1,Lin,visible
1008,default,00:00:08.930,8.93,00:00:09.380,9.38,00:00:00.450,0.45,1,Proefpersoon22016_Sessie1,Lin,visible
1009,default,00:00:09.390,9.39,00:00:13.280,13.28,00:00:03.890,3.89,2,Proefpersoon22016_Sessie1,Lin,visible
1010,default,00:00:13.300,13.3,00:00:14.990,14.99,00:00:01.690,1.69,4,Proefpersoon22016_Sessie1,Lin,visible
1011,default,00:00:14.990,14.99,00:00:17.030,17.03,00:00:02.040,2.04,0,Proefpersoon22016_Sessie1,Lin,visible
1012,default,00:00:17.030,17.03,00:00:18.500,18.5,00:00:01.470,1.47,4,Proefpersoon22016_Sessie1,Lin,visible
1013,default,00:00:18.540,18.54,00:00:32.890,32.89,00:00:14.350,14.35,1,Proefpersoon22016_Sessie1,Lin,visible
1014,default,00:00:32.900,32.9,00:00:34.270,34.27,00:00:01.370,1.37,1,Proefpersoon22016_Sessie1,Lin,visible
1015,default,00:00:34.350,34.35,00:00:48.540,48.54,00:00:14.190,14.19,1,Proefpersoon22016_Sessie1,Lin,visible
1016,default,00:00:48.540,48.54,00:00:50.640,50.64,00:00:02.100,2.1,1,Proefpersoon22016_Sessie1,Lin,visible
1017,default,00:00:50.640,50.64,00:00:53.760,53.76,00:00:03.120,3.12,3,Proefpersoon22016_Sessie1,Lin,visible
1018,default,00:00:53.760,53.76,00:00:55.860,55.86,00:00:02.100,2.1,1,Proefpersoon22016_Sessie1,Lin,visible
1019,default,00:00:55.890,55.89,00:00:56.980,56.98,00:00:01.090,1.09,2,Proefpersoon22016_Sessie1,Lin,visible
1020,default,00:00:57.000,57.0,00:01:03.990,63.99,00:00:06.990,6.99,2,Proefpersoon22016_Sessie1,Lin,visible
1021,default,00:01:04.010,64.01,00:01:13.770,73.77,00:00:09.760,9.76,2,Proefpersoon22016_Sessie1,Lin,visible
1022,default,00:01:13.770,73.77,00:01:14.440,74.44,00:00:00.670,0.67,1,Proefpersoon22016_Sessie1,Lin,visible
1023,default,00:01:14.440,74.44,00:01:24.020,84.02,00:00:09.580,9.58,2,Proefpersoon22016_Sessie1,Lin,visible
1024,default,00:01:24.030,84.03,00:01:25.310,85.31,00:00:01.280,1.28,1,Proefpersoon22016_Sessie1,Lin,visible
1025,default,00:01:25.320,85.32,00:01:26.590,86.59,00:00:01.270,1.27,3,Proefpersoon22016_Sessie1,Lin,visible
1026,default,00:01:26.610,86.61,00:01:27.790,87.79,00:00:01.180,1.18,1,Proefpersoon22016_Sessie1,Lin,visible
1027,default,00:01:27.800,87.8,00:01:30.320,90.32,00:00:02.520,2.52,3,Proefpersoon22016_Sessie1,Lin,visible
1028,default,00:01:30.340,90.34,00:01:37.110,97.11,00:00:06.770,6.77,3,Proefpersoon22016_Sessie1,Lin,visible
1029,default,00:01:37.150,97.15,00:01:38.280,98.28,00:00:01.130,1.13,1,Proefpersoon22016_Sessie1,Lin,visible
1030,default,00:01:38.290,98.29,00:01:41.780,101.78,00:00:03.490,3.49,2,Proefpersoon22016_Sessie1,Lin,visible
1031,default,00:01:41.810,101.81,00:01:42.930,102.93,00:00:01.120,1.12,4,Proefpersoon22016_Sessie1,Lin,visible
1032,default,00:01:42.930,102.93,00:01:45.000,105.0,00:00:02.070,2.07,2,Proefpersoon22016_Sessie1,Lin,visible
