,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,case
219,default,00:00:19.420,19.42,00:00:20.040,20.04,00:00:00.620,0.62,4,51010_sessie1_taskrobotEngagement,invisible
220,default,00:00:20.040,20.04,00:00:21.630,21.63,00:00:01.590,1.59,1,51010_sessie1_taskrobotEngagement,invisible
221,default,00:00:21.630,21.63,00:00:27.640,27.64,00:00:06.010,6.01,2,51010_sessie1_taskrobotEngagement,invisible
222,default,00:00:27.640,27.64,00:00:33.740,33.74,00:00:06.100,6.1,1,51010_sessie1_taskrobotEngagement,invisible
223,default,00:00:33.740,33.74,00:00:41.990,41.99,00:00:08.250,8.25,2,51010_sessie1_taskrobotEngagement,invisible
224,default,00:00:41.990,41.99,00:00:48.900,48.9,00:00:06.910,6.91,3,51010_sessie1_taskrobotEngagement,invisible
225,default,00:00:48.900,48.9,00:00:52.530,52.53,00:00:03.630,3.63,2,51010_sessie1_taskrobotEngagement,invisible
226,default,00:00:52.530,52.53,00:00:59.360,59.36,00:00:06.830,6.83,3,51010_sessie1_taskrobotEngagement,invisible
227,default,00:00:59.360,59.36,00:01:04.014,64.014,00:00:04.654,4.654,2,51010_sessie1_taskrobotEngagement,invisible
228,default,00:01:04.014,64.014,00:01:06.400,66.4,00:00:02.386,2.386,1,51010_sessie1_taskrobotEngagement,invisible
229,default,00:01:06.400,66.4,00:01:12.110,72.11,00:00:05.710,5.71,2,51010_sessie1_taskrobotEngagement,invisible
230,default,00:01:12.110,72.11,00:01:14.520,74.52,00:00:02.410,2.41,3,51010_sessie1_taskrobotEngagement,invisible
231,default,00:01:14.520,74.52,00:01:24.690,84.69,00:00:10.170,10.17,2,51010_sessie1_taskrobotEngagement,invisible
232,default,00:01:24.690,84.69,00:01:30.000,90.0,00:00:05.310,5.31,1,51010_sessie1_taskrobotEngagement,invisible
233,default,00:01:30.000,90.0,00:01:36.090,96.09,00:00:06.090,6.09,2,51010_sessie1_taskrobotEngagement,invisible
234,default,00:01:36.090,96.09,00:01:40.480,100.48,00:00:04.390,4.39,3,51010_sessie1_taskrobotEngagement,invisible
235,default,00:01:40.480,100.48,00:01:40.640,100.64,00:00:00.160,0.16,4,51010_sessie1_taskrobotEngagement,invisible
236,default,00:00:00.000,0.0,00:00:29.070,29.07,00:00:29.070,29.07,1,51010_sessie2_taskrobotEngagement,invisible
237,default,00:00:29.070,29.07,00:00:47.710,47.71,00:00:18.640,18.64,2,51010_sessie2_taskrobotEngagement,invisible
238,default,00:00:47.710,47.71,00:00:59.650,59.65,00:00:11.940,11.94,1,51010_sessie2_taskrobotEngagement,invisible
239,default,00:00:59.650,59.65,00:01:01.130,61.13,00:00:01.480,1.48,3,51010_sessie2_taskrobotEngagement,invisible
240,default,00:01:01.130,61.13,00:01:32.850,92.85,00:00:31.720,31.72,1,51010_sessie2_taskrobotEngagement,invisible
241,default,00:01:32.850,92.85,00:01:39.640,99.64,00:00:06.790,6.79,2,51010_sessie2_taskrobotEngagement,invisible
242,default,00:01:39.640,99.64,00:01:47.872,107.872,00:00:08.232,8.232,1,51010_sessie2_taskrobotEngagement,invisible
243,default,00:01:47.872,107.872,00:01:48.200,108.2,00:00:00.328,0.328,4,51010_sessie2_taskrobotEngagement,invisible
244,default,00:00:00.000,0.0,00:00:17.580,17.58,00:00:17.580,17.58,1,51010_sessie3_taskrobotEngagement,invisible
245,default,00:00:17.580,17.58,00:00:20.000,20.0,00:00:02.420,2.42,2,51010_sessie3_taskrobotEngagement,invisible
246,default,00:00:20.000,20.0,00:00:24.680,24.68,00:00:04.680,4.68,1,51010_sessie3_taskrobotEngagement,invisible
247,default,00:00:24.680,24.68,00:00:26.890,26.89,00:00:02.210,2.21,4,51010_sessie3_taskrobotEngagement,invisible
248,default,00:00:26.890,26.89,00:00:34.040,34.04,00:00:07.150,7.15,2,51010_sessie3_taskrobotEngagement,invisible
249,default,00:00:34.040,34.04,00:00:45.430,45.43,00:00:11.390,11.39,4,51010_sessie3_taskrobotEngagement,invisible
250,default,00:00:45.430,45.43,00:01:00.650,60.65,00:00:15.220,15.22,1,51010_sessie3_taskrobotEngagement,invisible
251,default,00:01:00.650,60.65,00:01:04.190,64.19,00:00:03.540,3.54,2,51010_sessie3_taskrobotEngagement,invisible
252,default,00:01:04.190,64.19,00:01:10.760,70.76,00:00:06.570,6.57,4,51010_sessie3_taskrobotEngagement,invisible
253,default,00:01:10.760,70.76,00:01:13.670,73.67,00:00:02.910,2.91,1,51010_sessie3_taskrobotEngagement,invisible
254,default,00:01:13.670,73.67,00:01:15.880,75.88,00:00:02.210,2.21,2,51010_sessie3_taskrobotEngagement,invisible
255,default,00:01:15.880,75.88,00:01:21.440,81.44,00:00:05.560,5.56,1,51010_sessie3_taskrobotEngagement,invisible
256,default,00:01:21.440,81.44,00:01:24.437,84.437,00:00:02.997,2.997,2,51010_sessie3_taskrobotEngagement,invisible
257,default,00:01:24.437,84.437,00:01:24.600,84.6,00:00:00.163,0.163,4,51010_sessie3_taskrobotEngagement,invisible
258,default,00:00:00.000,0.0,00:00:27.863,27.863,00:00:27.863,27.863,2,51011_sessie3_robotEngagement3,invisible
259,default,00:00:27.863,27.863,00:00:29.560,29.56,00:00:01.697,1.697,1,51011_sessie3_robotEngagement3,invisible
260,default,00:00:29.560,29.56,00:00:31.940,31.94,00:00:02.380,2.38,2,51011_sessie3_robotEngagement3,invisible
261,default,00:00:31.940,31.94,00:00:34.430,34.43,00:00:02.490,2.49,1,51011_sessie3_robotEngagement3,invisible
262,default,00:00:34.430,34.43,00:00:38.670,38.67,00:00:04.240,4.24,4,51011_sessie3_robotEngagement3,invisible
263,default,00:00:38.670,38.67,00:00:52.140,52.14,00:00:13.470,13.47,2,51011_sessie3_robotEngagement3,invisible
264,default,00:00:52.140,52.14,00:01:01.090,61.09,00:00:08.950,8.95,4,51011_sessie3_robotEngagement3,invisible
265,default,00:01:01.090,61.09,00:01:20.640,80.64,00:00:19.550,19.55,1,51011_sessie3_robotEngagement3,invisible
266,default,00:01:20.640,80.64,00:01:23.280,83.28,00:00:02.640,2.64,4,51011_sessie3_robotEngagement3,invisible
267,default,00:01:23.280,83.28,00:01:24.776,84.776,00:00:01.496,1.496,1,51011_sessie3_robotEngagement3,invisible
268,default,00:01:24.776,84.776,00:01:24.777,84.777,00:00:00.001,0.001,1,51011_sessie3_robotEngagement3,invisible
269,default,00:01:24.777,84.777,00:01:24.880,84.88,00:00:00.103,0.103,4,51011_sessie3_robotEngagement3,invisible
270,default,00:00:00.000,0.0,00:00:02.080,2.08,00:00:02.080,2.08,1,51011_sessie3_taskEngagement1,invisible
271,default,00:00:02.080,2.08,00:00:06.060,6.06,00:00:03.980,3.98,4,51011_sessie3_taskEngagement1,invisible
272,default,00:00:06.060,6.06,00:00:09.820,9.82,00:00:03.760,3.76,0,51011_sessie3_taskEngagement1,invisible
273,default,00:00:09.820,9.82,00:00:31.370,31.37,00:00:21.550,21.55,2,51011_sessie3_taskEngagement1,invisible
274,default,00:00:31.370,31.37,00:00:37.270,37.27,00:00:05.900,5.9,1,51011_sessie3_taskEngagement1,invisible
275,default,00:00:37.270,37.27,00:00:40.600,40.6,00:00:03.330,3.33,2,51011_sessie3_taskEngagement1,invisible
276,default,00:00:40.600,40.6,00:00:44.800,44.8,00:00:04.200,4.2,1,51011_sessie3_taskEngagement1,invisible
277,default,00:00:44.800,44.8,00:00:50.090,50.09,00:00:05.290,5.29,2,51011_sessie3_taskEngagement1,invisible
278,default,00:00:50.090,50.09,00:00:55.080,55.08,00:00:04.990,4.99,4,51011_sessie3_taskEngagement1,invisible
279,default,00:00:55.080,55.08,00:00:58.350,58.35,00:00:03.270,3.27,3,51011_sessie3_taskEngagement1,invisible
280,default,00:00:58.350,58.35,00:01:11.960,71.96,00:00:13.610,13.61,2,51011_sessie3_taskEngagement1,invisible
281,default,00:01:11.960,71.96,00:01:16.540,76.54,00:00:04.580,4.58,1,51011_sessie3_taskEngagement1,invisible
282,default,00:01:16.540,76.54,00:01:30.340,90.34,00:00:13.800,13.8,3,51011_sessie3_taskEngagement1,invisible
283,default,00:01:30.340,90.34,00:01:41.120,101.12,00:00:10.780,10.78,2,51011_sessie3_taskEngagement1,invisible
284,default,00:01:41.120,101.12,00:01:42.620,102.62,00:00:01.500,1.5,1,51011_sessie3_taskEngagement1,invisible
285,default,00:01:42.620,102.62,00:01:57.000,117.0,00:00:14.380,14.38,2,51011_sessie3_taskEngagement1,invisible
286,default,00:01:57.000,117.0,00:01:58.471,118.471,00:00:01.471,1.471,3,51011_sessie3_taskEngagement1,invisible
287,default,00:01:58.471,118.471,00:01:58.800,118.8,00:00:00.329,0.329,4,51011_sessie3_taskEngagement1,invisible
288,default,00:00:00.000,0.0,00:00:06.350,6.35,00:00:06.350,6.35,1,51011_sessie3_taskrobotEngagement,invisible
289,default,00:00:06.350,6.35,00:00:15.970,15.97,00:00:09.620,9.62,3,51011_sessie3_taskrobotEngagement,invisible
290,default,00:00:15.970,15.97,00:00:20.120,20.12,00:00:04.150,4.15,2,51011_sessie3_taskrobotEngagement,invisible
291,default,00:00:20.120,20.12,00:00:21.430,21.43,00:00:01.310,1.31,0,51011_sessie3_taskrobotEngagement,invisible
292,default,00:00:21.430,21.43,00:00:35.570,35.57,00:00:14.140,14.14,4,51011_sessie3_taskrobotEngagement,invisible
293,default,00:00:35.570,35.57,00:00:37.520,37.52,00:00:01.950,1.95,2,51011_sessie3_taskrobotEngagement,invisible
294,default,00:00:37.520,37.52,00:00:38.610,38.61,00:00:01.090,1.09,0,51011_sessie3_taskrobotEngagement,invisible
295,default,00:00:38.610,38.61,00:00:41.420,41.42,00:00:02.810,2.81,4,51011_sessie3_taskrobotEngagement,invisible
296,default,00:00:41.420,41.42,00:00:44.120,44.12,00:00:02.700,2.7,0,51011_sessie3_taskrobotEngagement,invisible
297,default,00:00:44.120,44.12,00:00:45.360,45.36,00:00:01.240,1.24,2,51011_sessie3_taskrobotEngagement,invisible
298,default,00:00:45.360,45.36,00:00:46.250,46.25,00:00:00.890,0.89,0,51011_sessie3_taskrobotEngagement,invisible
299,default,00:00:46.250,46.25,00:00:50.460,50.46,00:00:04.210,4.21,2,51011_sessie3_taskrobotEngagement,invisible
300,default,00:00:50.460,50.46,00:00:51.460,51.46,00:00:01.000,1.0,2,51011_sessie3_taskrobotEngagement,invisible
301,default,00:00:51.460,51.46,00:00:52.970,52.97,00:00:01.510,1.51,0,51011_sessie3_taskrobotEngagement,invisible
302,default,00:00:52.970,52.97,00:00:54.670,54.67,00:00:01.700,1.7,2,51011_sessie3_taskrobotEngagement,invisible
303,default,00:00:54.670,54.67,00:00:56.730,56.73,00:00:02.060,2.06,3,51011_sessie3_taskrobotEngagement,invisible
304,default,00:00:56.730,56.73,00:00:58.520,58.52,00:00:01.790,1.79,2,51011_sessie3_taskrobotEngagement,invisible
305,default,00:00:58.520,58.52,00:00:59.730,59.73,00:00:01.210,1.21,0,51011_sessie3_taskrobotEngagement,invisible
306,default,00:00:59.730,59.73,00:01:12.220,72.22,00:00:12.490,12.49,4,51011_sessie3_taskrobotEngagement,invisible
307,default,00:01:12.220,72.22,00:01:30.850,90.85,00:00:18.630,18.63,2,51011_sessie3_taskrobotEngagement,invisible
308,default,00:01:30.850,90.85,00:01:31.880,91.88,00:00:01.030,1.03,0,51011_sessie3_taskrobotEngagement,invisible
309,default,00:01:31.880,91.88,00:01:40.100,100.1,00:00:08.220,8.22,4,51011_sessie3_taskrobotEngagement,invisible
310,default,00:01:40.100,100.1,00:01:42.620,102.62,00:00:02.520,2.52,0,51011_sessie3_taskrobotEngagement,invisible
311,default,00:01:42.620,102.62,00:01:43.630,103.63,00:00:01.010,1.01,2,51011_sessie3_taskrobotEngagement,invisible
312,default,00:01:43.630,103.63,00:01:54.731,114.731,00:00:11.101,11.101,4,51011_sessie3_taskrobotEngagement,invisible
313,default,00:01:54.731,114.731,00:01:55.120,115.12,00:00:00.389,0.389,4,51011_sessie3_taskrobotEngagement,invisible
314,default,00:00:00.000,0.0,00:00:26.010,26.01,00:00:26.010,26.01,1,51013_sessie1_taskrobotEngagement,invisible
315,default,00:00:26.010,26.01,00:00:31.630,31.63,00:00:05.620,5.62,3,51013_sessie1_taskrobotEngagement,invisible
316,default,00:00:31.630,31.63,00:00:35.580,35.58,00:00:03.950,3.95,2,51013_sessie1_taskrobotEngagement,invisible
317,default,00:00:35.580,35.58,00:00:40.710,40.71,00:00:05.130,5.13,1,51013_sessie1_taskrobotEngagement,invisible
318,default,00:00:40.710,40.71,00:00:42.980,42.98,00:00:02.270,2.27,2,51013_sessie1_taskrobotEngagement,invisible
319,default,00:00:42.980,42.98,00:00:47.975,47.975,00:00:04.995,4.995,1,51013_sessie1_taskrobotEngagement,invisible
320,default,00:00:47.975,47.975,00:00:53.970,53.97,00:00:05.995,5.995,2,51013_sessie1_taskrobotEngagement,invisible
321,default,00:00:53.970,53.97,00:01:14.220,74.22,00:00:20.250,20.25,1,51013_sessie1_taskrobotEngagement,invisible
322,default,00:01:14.220,74.22,00:01:45.242,105.242,00:00:31.022,31.022,2,51013_sessie1_taskrobotEngagement,invisible
323,default,00:01:45.242,105.242,00:01:45.400,105.4,00:00:00.158,0.158,4,51013_sessie1_taskrobotEngagement,invisible
324,default,00:00:00.000,0.0,00:00:01.940,1.94,00:00:01.940,1.94,3,51013_sessie2_taskrobotEngagement,invisible
325,default,00:00:01.940,1.94,00:00:24.090,24.09,00:00:22.150,22.15,1,51013_sessie2_taskrobotEngagement,invisible
326,default,00:00:24.090,24.09,00:00:25.620,25.62,00:00:01.530,1.53,3,51013_sessie2_taskrobotEngagement,invisible
327,default,00:00:25.620,25.62,00:00:27.800,27.8,00:00:02.180,2.18,1,51013_sessie2_taskrobotEngagement,invisible
328,default,00:00:27.800,27.8,00:00:36.500,36.5,00:00:08.700,8.7,3,51013_sessie2_taskrobotEngagement,invisible
329,default,00:00:36.500,36.5,00:00:38.500,38.5,00:00:02.000,2.0,1,51013_sessie2_taskrobotEngagement,invisible
330,default,00:00:38.500,38.5,00:00:40.190,40.19,00:00:01.690,1.69,4,51013_sessie2_taskrobotEngagement,invisible
331,default,00:00:40.190,40.19,00:00:50.880,50.88,00:00:10.690,10.69,1,51013_sessie2_taskrobotEngagement,invisible
332,default,00:00:50.880,50.88,00:00:53.150,53.15,00:00:02.270,2.27,4,51013_sessie2_taskrobotEngagement,invisible
333,default,00:00:53.150,53.15,00:01:00.210,60.21,00:00:07.060,7.06,1,51013_sessie2_taskrobotEngagement,invisible
334,default,00:01:00.210,60.21,00:01:02.190,62.19,00:00:01.980,1.98,4,51013_sessie2_taskrobotEngagement,invisible
335,default,00:01:02.190,62.19,00:01:26.250,86.25,00:00:24.060,24.06,1,51013_sessie2_taskrobotEngagement,invisible
336,default,00:01:26.250,86.25,00:01:33.400,93.4,00:00:07.150,7.15,3,51013_sessie2_taskrobotEngagement,invisible
337,default,00:01:33.400,93.4,00:01:35.460,95.46,00:00:02.060,2.06,4,51013_sessie2_taskrobotEngagement,invisible
338,default,00:01:35.460,95.46,00:01:48.921,108.921,00:00:13.461,13.461,1,51013_sessie2_taskrobotEngagement,invisible
339,default,00:01:48.921,108.921,00:01:49.240,109.24,00:00:00.319,0.319,4,51013_sessie2_taskrobotEngagement,invisible
340,default,00:00:00.000,0.0,00:00:18.510,18.51,00:00:18.510,18.51,1,51013_sessie3_taskrobotEngagement,invisible
341,default,00:00:18.510,18.51,00:00:24.010,24.01,00:00:05.500,5.5,2,51013_sessie3_taskrobotEngagement,invisible
342,default,00:00:24.010,24.01,00:00:26.580,26.58,00:00:02.570,2.57,4,51013_sessie3_taskrobotEngagement,invisible
343,default,00:00:26.580,26.58,00:00:48.730,48.73,00:00:22.150,22.15,2,51013_sessie3_taskrobotEngagement,invisible
344,default,00:00:48.730,48.73,00:01:09.460,69.46,00:00:20.730,20.73,1,51013_sessie3_taskrobotEngagement,invisible
345,default,00:01:09.460,69.46,00:01:30.410,90.41,00:00:20.950,20.95,2,51013_sessie3_taskrobotEngagement,invisible
346,default,00:01:30.410,90.41,00:01:33.930,93.93,00:00:03.520,3.52,4,51013_sessie3_taskrobotEngagement,invisible
347,default,00:01:33.930,93.93,00:01:37.741,97.741,00:00:03.811,3.811,1,51013_sessie3_taskrobotEngagement,invisible
348,default,00:01:37.741,97.741,00:01:38.040,98.04,00:00:00.299,0.299,4,51013_sessie3_taskrobotEngagement,invisible
349,default,00:00:00.000,0.0,00:00:00.897,0.897,00:00:00.897,0.897,1,Proefpersoon22016_Sessie1,visible
350,default,00:00:00.897,0.897,00:00:08.819,8.819,00:00:07.922,7.922,3,Proefpersoon22016_Sessie1,visible
351,default,00:00:08.819,8.819,00:00:11.201,11.201,00:00:02.382,2.382,1,Proefpersoon22016_Sessie1,visible
352,default,00:00:11.201,11.201,00:00:13.813,13.813,00:00:02.612,2.612,3,Proefpersoon22016_Sessie1,visible
353,default,00:00:13.813,13.813,00:00:14.897,14.897,00:00:01.084,1.084,1,Proefpersoon22016_Sessie1,visible
354,default,00:00:14.897,14.897,00:00:16.937,16.937,00:00:02.040,2.04,0,Proefpersoon22016_Sessie1,visible
355,default,00:00:16.937,16.937,00:00:18.201,18.201,00:00:01.264,1.264,3,Proefpersoon22016_Sessie1,visible
356,default,00:00:18.201,18.201,00:00:29.981,29.981,00:00:11.780,11.78,1,Proefpersoon22016_Sessie1,visible
357,default,00:00:29.981,29.981,00:00:31.226,31.226,00:00:01.245,1.245,3,Proefpersoon22016_Sessie1,visible
358,default,00:00:31.226,31.226,00:00:35.518,35.518,00:00:04.292,4.292,1,Proefpersoon22016_Sessie1,visible
359,default,00:00:35.518,35.518,00:00:37.621,37.621,00:00:02.103,2.103,3,Proefpersoon22016_Sessie1,visible
360,default,00:00:37.621,37.621,00:00:50.190,50.19,00:00:12.569,12.569,1,Proefpersoon22016_Sessie1,visible
361,default,00:00:50.190,50.19,00:00:54.596,54.596,00:00:04.406,4.406,3,Proefpersoon22016_Sessie1,visible
362,default,00:00:54.596,54.596,00:00:55.783,55.783,00:00:01.187,1.187,1,Proefpersoon22016_Sessie1,visible
363,default,00:00:55.783,55.783,00:00:56.671,56.671,00:00:00.888,0.888,2,Proefpersoon22016_Sessie1,visible
364,default,00:00:56.671,56.671,00:00:58.297,58.297,00:00:01.626,1.626,4,Proefpersoon22016_Sessie1,visible
365,default,00:00:58.297,58.297,00:01:11.931,71.931,00:00:13.634,13.634,2,Proefpersoon22016_Sessie1,visible
366,default,00:01:11.931,71.931,00:01:14.373,74.373,00:00:02.442,2.442,1,Proefpersoon22016_Sessie1,visible
367,default,00:01:14.376,74.376,00:01:16.550,76.55,00:00:02.174,2.174,3,Proefpersoon22016_Sessie1,visible
368,default,00:01:16.550,76.55,00:01:18.706,78.706,00:00:02.156,2.156,2,Proefpersoon22016_Sessie1,visible
369,default,00:01:18.706,78.706,00:01:27.923,87.923,00:00:09.217,9.217,3,Proefpersoon22016_Sessie1,visible
370,default,00:01:27.923,87.923,00:01:30.382,90.382,00:00:02.459,2.459,4,Proefpersoon22016_Sessie1,visible
371,default,00:01:30.382,90.382,00:01:32.368,92.368,00:00:01.986,1.986,1,Proefpersoon22016_Sessie1,visible
372,default,00:01:32.368,92.368,00:01:36.716,96.716,00:00:04.348,4.348,3,Proefpersoon22016_Sessie1,visible
373,default,00:01:36.716,96.716,00:01:38.016,98.016,00:00:01.300,1.3,1,Proefpersoon22016_Sessie1,visible
374,default,00:01:38.016,98.016,00:01:41.370,101.37,00:00:03.354,3.354,3,Proefpersoon22016_Sessie1,visible
375,default,00:01:41.374,101.374,00:01:45.162,105.162,00:00:03.788,3.788,3,Proefpersoon22016_Sessie1,visible
376,default,00:01:45.162,105.162,00:01:48.454,108.454,00:00:03.292,3.292,1,Proefpersoon22016_Sessie1,visible
377,default,00:01:48.454,108.454,00:01:49.628,109.628,00:00:01.174,1.174,3,Proefpersoon22016_Sessie1,visible
378,default,00:01:49.628,109.628,00:01:52.304,112.304,00:00:02.676,2.676,4,Proefpersoon22016_Sessie1,visible
379,default,00:01:52.304,112.304,00:02:00.307,120.307,00:00:08.003,8.003,3,Proefpersoon22016_Sessie1,visible
380,default,00:02:00.307,120.307,00:02:00.934,120.934,00:00:00.627,0.627,4,Proefpersoon22016_Sessie1,visible
381,default,00:00:00.000,0.0,00:00:01.971,1.971,00:00:01.971,1.971,2,Proefpersoon22016_Sessie2,visible
382,default,00:00:01.971,1.971,00:00:04.219,4.219,00:00:02.248,2.248,3,Proefpersoon22016_Sessie2,visible
383,default,00:00:04.219,4.219,00:00:04.985,4.985,00:00:00.766,0.766,2,Proefpersoon22016_Sessie2,visible
384,default,00:00:04.985,4.985,00:00:06.890,6.89,00:00:01.905,1.905,3,Proefpersoon22016_Sessie2,visible
385,default,00:00:06.890,6.89,00:00:10.739,10.739,00:00:03.849,3.849,1,Proefpersoon22016_Sessie2,visible
386,default,00:00:10.739,10.739,00:00:11.789,11.789,00:00:01.050,1.05,3,Proefpersoon22016_Sessie2,visible
387,default,00:00:11.789,11.789,00:00:14.296,14.296,00:00:02.507,2.507,1,Proefpersoon22016_Sessie2,visible
388,default,00:00:14.296,14.296,00:00:17.387,17.387,00:00:03.091,3.091,3,Proefpersoon22016_Sessie2,visible
389,default,00:00:17.387,17.387,00:00:21.333,21.333,00:00:03.946,3.946,1,Proefpersoon22016_Sessie2,visible
390,default,00:00:21.333,21.333,00:00:21.338,21.338,00:00:00.005,0.005,1,Proefpersoon22016_Sessie2,visible
391,default,00:00:21.338,21.338,00:00:25.186,25.186,00:00:03.848,3.848,2,Proefpersoon22016_Sessie2,visible
392,default,00:00:25.186,25.186,00:00:29.627,29.627,00:00:04.441,4.441,3,Proefpersoon22016_Sessie2,visible
393,default,00:00:29.627,29.627,00:00:31.503,31.503,00:00:01.876,1.876,2,Proefpersoon22016_Sessie2,visible
394,default,00:00:31.503,31.503,00:00:37.265,37.265,00:00:05.762,5.762,3,Proefpersoon22016_Sessie2,visible
395,default,00:00:37.265,37.265,00:00:38.422,38.422,00:00:01.157,1.157,1,Proefpersoon22016_Sessie2,visible
396,default,00:00:38.422,38.422,00:00:41.495,41.495,00:00:03.073,3.073,2,Proefpersoon22016_Sessie2,visible
397,default,00:00:41.495,41.495,00:00:42.683,42.683,00:00:01.188,1.188,3,Proefpersoon22016_Sessie2,visible
398,default,00:00:42.683,42.683,00:00:44.198,44.198,00:00:01.515,1.515,4,Proefpersoon22016_Sessie2,visible
399,default,00:00:44.198,44.198,00:00:45.490,45.49,00:00:01.292,1.292,3,Proefpersoon22016_Sessie2,visible
400,default,00:00:45.490,45.49,00:00:57.331,57.331,00:00:11.841,11.841,2,Proefpersoon22016_Sessie2,visible
